city_id,city_label,selected_file,column_name,dtype,example_values,is_geometry
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,lst_summer_mean_c,float64,33.21751893939397 | 31.27482037570276 | 31.982275449101827,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,hi_summer_mean_c,float64,20.903050732267108 | 20.90463058179746 | 20.875672484135297,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,geometry,geometry,[geometry],True
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,ALAND,int64,213987 | 146970 | 180006,False
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,AWATER,int64,0 | 14591 | 361333,False
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,COUNTYFP,object,081 | 047 | 059,False
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,FUNCSTAT,object,S,False
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,GEOID,object,36081003400 | 36081003900 | 36081003600,False
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,GEOIDFQ,object,1400000US36081003400 | 1400000US36081003900 | 1400000US36081003600,False
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,INTPTLAT,object,+40.6847731 | +40.7627994 | +40.6837714,False
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,INTPTLON,object,-073.8581871 | -073.9409316 | -073.8568176,False
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,MTFCC,object,G5020,False
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,NAME,object,34 | 39 | 36,False
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,NAMELSAD,object,Census Tract 34 | Census Tract 39 | Census Tract 36,False
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,STATEFP,object,36,False
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,TRACTCE,object,003400 | 003900 | 003600,False
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,centroid_in_city,bool,True | False,False
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,city,object,new_york,False
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,city_context,object,Coastal / megacity / dense urban core,False
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,city_label,object,New York,False
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,hi_c,float64,22.718605371242266 | 22.590481736003547 | 22.71368916749782,False
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,intersects_city,bool,True,False
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,lst_c,float64,33.2346233766234 | 30.78000000000003 | 33.414468412943,False
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,state_fips,object,36,False
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,state_name,object,New York,False
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,analysis_ready,bool,True | False,False
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,lst_pct,float64,0.6920498084291188 | 0.25023946360153254 | 0.7380268199233716,False
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,hi_pct,float64,0.5675287356321839 | 0.2921455938697318 | 0.5660919540229885,False
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,hi_minus_lst_pct,float64,-0.12452107279693492 | 0.04190613026819928 | -0.1719348659003831,False
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,lst_hot,bool,False | True,False
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,hi_hot,bool,False | True,False
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,mismatch_class,object,Neither hotspot | LST-only hotspot | Missing,False
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,priority_flag,bool,False | True,False
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,q75_lst_c,float64,33.461953775316275,False
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,q75_hi_c,float64,22.880559719472675,False
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,q75_hi_minus_lst_pct,float64,0.2017480842911878,False
new_york,New York,data/processed/new_york/new_york_master_lst_hi_hotcompare.gpkg,geometry,geometry,[geometry],True
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,ALAND,int64,127283 | 69878 | 69094,False
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,AWATER,int64,110999 | 0 | 153161,False
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,COUNTYFP,object,031 | 043,False
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,FUNCSTAT,object,S,False
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,GEOID,object,17031030101 | 17031030701 | 17031070103,False
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,GEOIDFQ,object,1400000US17031030101 | 1400000US17031030701 | 1400000US17031070103,False
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,INTPTLAT,object,+41.9910538 | +41.9827453 | +41.9268110,False
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,INTPTLON,object,-087.6548790 | -087.6579659 | -087.6426051,False
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,MTFCC,object,G5020,False
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,NAME,object,301.01 | 307.01 | 701.03,False
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,NAMELSAD,object,Census Tract 301.01 | Census Tract 307.01 | Census Tract 701.03,False
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,STATEFP,object,17,False
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,TRACTCE,object,030101 | 030701 | 070103,False
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,centroid_in_city,bool,True | False,False
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,city,object,chicago,False
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,city_context,object,Great Lakes / large grid city,False
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,city_label,object,Chicago,False
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,hi_c,float64,21.16446076821592 | 20.855484000496176 | 21.3724741344225,False
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,intersects_city,bool,True,False
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,lst_c,float64,29.226031746031794 | 29.31074712643681 | 31.646666666666704,False
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,state_fips,object,17,False
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,state_name,object,Illinois,False
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,analysis_ready,bool,True,False
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,lst_pct,float64,0.02522935779816514 | 0.03211009174311927 | 0.15711009174311927,False
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,hi_pct,float64,0.25630733944954126 | 0.03211009174311927 | 0.6261467889908257,False
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,hi_minus_lst_pct,float64,0.2310779816513761 | 0.224197247706422 | -0.125,False
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,lst_hot,bool,False | True,False
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,hi_hot,bool,False | True,False
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,mismatch_class,object,Neither hotspot | HI-only hotspot | Both LST and HI hotspot,False
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,priority_flag,bool,True | False,False
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,q75_lst_c,float64,34.83932926087561,False
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,q75_hi_c,float64,21.492472543578238,False
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,q75_hi_minus_lst_pct,float64,0.125,False
chicago,Chicago,data/processed/chicago/chicago_master_lst_hi_hotcompare.gpkg,geometry,geometry,[geometry],True
atlanta,Atlanta,data/processed/atlanta/atlanta_master_lst_hi_hotcompare.gpkg,ALAND,int64,1929137 | 2687770 | 2401566,False
atlanta,Atlanta,data/processed/atlanta/atlanta_master_lst_hi_hotcompare.gpkg,AWATER,int64,0 | 22678 | 4234,False
atlanta,Atlanta,data/processed/atlanta/atlanta_master_lst_hi_hotcompare.gpkg,COUNTYFP,object,121 | 063 | 089,False
atlanta,Atlanta,data/processed/atlanta/atlanta_master_lst_hi_hotcompare.gpkg,FUNCSTAT,object,S,False
atlanta,Atlanta,data/processed/atlanta/atlanta_master_lst_hi_hotcompare.gpkg,GEOID,object,13121006601 | 13063040309 | 13089021405,False
atlanta,Atlanta,data/processed/atlanta/atlanta_master_lst_hi_hotcompare.gpkg,GEOIDFQ,object,1400000US13121006601 | 1400000US13063040309 | 1400000US13089021405,False
atlanta,Atlanta,data/processed/atlanta/atlanta_master_lst_hi_hotcompare.gpkg,INTPTLAT,object,+33.7115643 | +33.6436520 | +33.8571530,False
atlanta,Atlanta,data/processed/atlanta/atlanta_master_lst_hi_hotcompare.gpkg,INTPTLON,object,-084.4223706 | -084.3489428 | -084.3293305,False
atlanta,Atlanta,data/processed/atlanta/atlanta_master_lst_hi_hotcompare.gpkg,MTFCC,object,G5020,False
atlanta,Atlanta,data/processed/atlanta/atlanta_master_lst_hi_hotcompare.gpkg,NAME,object,66.01 | 403.09 | 214.05,False
atlanta,Atlanta,data/processed/atlanta/atlanta_master_lst_hi_hotcompare.gpkg,NAMELSAD,object,Census Tract 66.01 | Census Tract 403.09 | Census Tract 214.05,False
atlanta,Atlanta,data/processed/atlanta/atlanta_master_lst_hi_hotcompare.gpkg,STATEFP,object,13,False
atlanta,Atlanta,data/processed/atlanta/atlanta_master_lst_hi_hotcompare.gpkg,TRACTCE,object,006601 | 040309 | 021405,False
atlanta,Atlanta,data/processed/atlanta/atlanta_master_lst_hi_hotcompare.gpkg,centroid_in_city,bool,True | False,False
atlanta,Atlanta,data/processed/atlanta/atlanta_master_lst_hi_hotcompare.gpkg,city,object,atlanta,False
atlanta,Atlanta,data/processed/atlanta/atlanta_master_lst_hi_hotcompare.gpkg,city_context,object,Inland / humid / sprawling Sun Belt,False
atlanta,Atlanta,data/processed/atlanta/atlanta_master_lst_hi_hotcompare.gpkg,city_label,object,Atlanta,False
atlanta,Atlanta,data/processed/atlanta/atlanta_master_lst_hi_hotcompare.gpkg,hi_c,float64,25.57905931610986 | 25.653163101635094 | 25.41871111496636,False
atlanta,Atlanta,data/processed/atlanta/atlanta_master_lst_hi_hotcompare.gpkg,intersects_city,bool,True,False
