GEOID,city,area_km2,total_population_clean,median_household_income_clean,poverty_rate,inequity_group
48201531400,Houston,1.065828334985464,2119,98777.0,0.046644455021418375,High income + Low poverty
48201533701,Houston,8.926699515157843,6692,39167.0,0.33398087268380156,Low income + High poverty
48201980100,Houston,30.50747783940316,0,,,Missing
48201231800,Houston,2.8244977141417333,3146,57198.0,0.23839796567069294,Low income + High poverty
48201230400,Houston,2.873293564558267,4092,59688.0,0.23437110834371108,Low income + High poverty
48201511400,Houston,1.1467151130562685,2757,144917.0,0.053071610323518724,High income + Low poverty
48201233600,Houston,3.9482229728955485,2113,36218.0,0.3975390440132513,Low income + High poverty
48201332700,Houston,2.4978050898010244,2425,44868.0,0.2536082474226804,Low income + High poverty
48201332800,Houston,1.9603722451563184,4549,40847.0,0.354157201272149,Low income + High poverty
48201333000,Houston,1.5280068910413063,3657,64013.0,0.25704129067541703,High income + High poverty
48201331700,Houston,5.190084013798086,4034,39167.0,0.3671294000991572,Low income + High poverty
48201331800,Houston,2.3320760021374047,3806,41375.0,0.3202837624802943,Low income + High poverty
48201331900,Houston,1.6826022474948423,3314,52926.0,0.19040434520217261,Low income + High poverty
48201332100,Houston,1.0751698663276101,3447,44077.0,0.39976791412822743,Low income + High poverty
48201332200,Houston,2.890393340654526,4882,28274.0,0.3904742352699651,Low income + High poverty
48201332400,Houston,3.6938748864966517,3619,48137.0,0.1997194950911641,Low income + High poverty
48201332500,Houston,1.8221720869639846,3701,85595.0,0.04917589840583626,High income + Low poverty
48201450600,Houston,1.8883547353265075,5274,74020.0,0.10779020439645198,High income + Low poverty
48201450700,Houston,4.445284849037139,6479,250001.0,0.012656274116375984,High income + Low poverty
48201450900,Houston,1.623478481378743,2955,72027.0,0.03857868020304569,High income + Low poverty
48201451100,Houston,2.4578486111444082,4364,80714.0,0.12720519962859797,High income + Low poverty
48201451200,Houston,1.715622124112197,2536,161648.0,0.0031658092599920855,High income + Low poverty
48201312700,Houston,0.863278528796849,2100,90000.0,0.14726027397260275,High income + Low poverty
48201312800,Houston,0.935332598007721,3629,14000.0,0.6021064950263312,Low income + High poverty
48201313300,Houston,2.2890220219822264,2508,33350.0,0.3713485394157663,Low income + High poverty
48201422800,Houston,2.302199884334984,4845,52615.0,0.2800187617260788,Low income + High poverty
48201422900,Houston,1.631951372130577,3370,44722.0,0.3089988081048868,Low income + High poverty
48201330600,Houston,3.709937426690908,7838,62102.0,0.11587708066581306,High income + Low poverty
48201431701,Houston,0.9444395955653557,2039,106190.0,0.026483570377636097,High income + Low poverty
48201431702,Houston,1.9765130235937762,2731,171793.0,0.05419260344196265,High income + Low poverty
48201431804,Houston,1.0814708588091613,2306,133456.0,0.06872246696035242,High income + Low poverty
48201430101,Houston,1.4923185009045534,2976,70469.0,0.0816466552315609,High income + Low poverty
48201510902,Houston,4.059935885201134,5172,126250.0,0.2242846094354215,High income + High poverty
48201510802,Houston,7.23278358343905,2718,224205.0,0.009933774834437087,High income + Low poverty
48201232703,Houston,0.6564285457352559,2545,53458.0,0.273950910530483,Low income + High poverty
48201431901,Houston,0.35522559360495637,2859,53125.0,0.12473721093202522,Low income + Low poverty
48201431506,Houston,0.7187256701769403,2919,88125.0,0.0683613878392305,High income + Low poverty
48201312902,Houston,0.9767582350415911,2294,36830.0,0.3177855274629468,Low income + High poverty
48201510601,Houston,0.8942479853110452,3310,125652.0,0.01702127659574468,High income + Low poverty
48201510302,Houston,0.930550617486678,3315,129962.0,0.03023888720895071,High income + Low poverty
48201333204,Houston,0.1641009071576725,2211,29920.0,0.32971506105834464,Low income + High poverty
48201312901,Houston,0.4645897119850563,2118,25764.0,0.4496516782773908,Low income + High poverty
48201410202,Houston,0.657025860410051,4303,133117.0,0.05577504066930049,High income + Low poverty
48201411507,Houston,0.3040807026036608,2017,82560.0,0.16460089241447695,High income + Low poverty
48201411301,Houston,0.8920289802494217,2252,118206.0,0.0497335701598579,High income + Low poverty
48201410502,Houston,0.54863110922177,3029,142597.0,0.055793991416309016,High income + Low poverty
48201452900,Houston,1.316214985530764,4572,59920.0,0.20172528201725282,Low income + High poverty
48201453100,Houston,2.2214047880336487,4157,33322.0,0.3634832812124128,Low income + High poverty
48201421700,Houston,1.8923828684556587,4881,79402.0,0.2935873796353206,High income + High poverty
48201330200,Houston,4.3863350313771665,5682,53903.0,0.28138834779528954,Low income + High poverty
48201330400,Houston,4.376602776914864,4601,46906.0,0.2871114975005434,Low income + High poverty
48201330500,Houston,2.735229456908578,4623,64954.0,0.09669046073977937,High income + Low poverty
48201231000,Houston,4.1285443984965475,5644,45050.0,0.2736822705492075,Low income + High poverty
48201220900,Houston,1.4980342256190036,1836,22412.0,0.39814814814814814,Low income + High poverty
48201221000,Houston,2.4927209431253505,3469,41985.0,0.2729893341020467,Low income + High poverty
48201221100,Houston,3.0653916468839006,3464,56993.0,0.20467667436489606,Low income + High poverty
48201221200,Houston,2.5018562260963657,5655,46832.0,0.2107869142351901,Low income + High poverty
48201230900,Houston,6.3625522830154795,4409,30088.0,0.389657518711726,Low income + High poverty
48201332300,Houston,1.204067557255448,2789,42847.0,0.21190390821082825,Low income + High poverty
48201432101,Houston,0.5738610326554879,3041,64946.0,0.22952975994738573,High income + High poverty
48201312200,Houston,1.087545970682856,1589,,0.421019509125236,Missing
48201312400,Houston,1.0830248376017029,1786,,0.4988801791713326,Missing
48201421302,Houston,1.218295049328696,5485,54679.0,0.25202408137845134,Low income + High poverty
48201421204,Houston,0.23453374992952944,3472,41965.0,0.3127880184331797,Low income + High poverty
48201421801,Houston,0.3155878271733455,2011,41588.0,0.08602685231228245,Low income + Low poverty
48201421301,Houston,0.2671362753908193,3742,40929.0,0.4142169962586852,Low income + High poverty
48201421206,Houston,0.16180102617601091,2204,29875.0,0.39880952380952384,Low income + High poverty
48201423203,Houston,0.8253467509085,2152,56719.0,0.20074349442379183,Low income + High poverty
48201421502,Houston,0.6541712131033222,2709,47316.0,0.3115124153498871,Low income + High poverty
48201451501,Houston,0.7641668786108375,3452,70229.0,0.04779837775202781,High income + Low poverty
48201432006,Houston,0.34983211351252197,2207,29534.0,0.4399637516991391,Low income + High poverty
48201521202,Houston,1.3979024997657543,3306,56289.0,0.24255858138062064,Low income + High poverty
48201320901,Houston,1.039771827305581,3641,58357.0,0.4255788313120176,Low income + High poverty
48201452102,Houston,0.19233607376838902,1821,69167.0,0.19425287356321838,High income + High poverty
48201333301,Houston,1.4702471842970792,5047,40564.0,0.36378046364176736,Low income + High poverty
48201421103,Houston,0.3264111580831969,1411,39907.0,0.19412607449856734,Low income + High poverty
48201530102,Houston,1.721796294113866,2862,67860.0,0.19531795946890287,High income + High poverty
48201410601,Houston,0.6334001159795399,3630,96138.0,0.14873068432671083,High income + Low poverty
48201511201,Houston,1.114497826312884,2989,190216.0,0.027099364335898293,High income + Low poverty
48201410706,Houston,0.4319196670739275,1566,69277.0,0.18870346598202825,High income + High poverty
48201340101,Houston,3.9966992048475194,1563,56619.0,0.11708253358925144,Low income + Low poverty
48201241501,Houston,14.683342234270093,4045,41771.0,0.17798535723302197,Low income + Low poverty
48201340502,Houston,0.7689583684157136,2187,54105.0,0.32418838591678095,Low income + High poverty
48201340102,Houston,4.453382659173433,5639,85278.0,0.18622904031394935,High income + Low poverty
48201451302,Houston,1.5767831190557613,3311,132791.0,0.028390214436726065,High income + Low poverty
48201451903,Houston,0.5803810079332821,3867,33163.0,0.32324799586242564,Low income + High poverty
48201452001,Houston,1.0827909702872822,5826,37188.0,0.3458987783595113,Low income + High poverty
48201313000,Houston,1.2068255395835272,2575,62927.0,0.2062135922330097,High income + High poverty
48201452101,Houston,3.6968290472080323,6716,65179.0,0.19420861127956338,High income + High poverty
48201310102,Houston,1.1859162511627668,2281,86250.0,0.3046909250328803,High income + High poverty
48157670400,Houston,2.6331827460321167,4462,73304.0,0.07955056179775281,High income + Low poverty
48157670300,Houston,2.989809896798837,3429,49038.0,0.29483814523184604,Low income + High poverty
48201511302,Houston,1.5893902760474794,4566,185947.0,0.0492988606485539,High income + Low poverty
48201520601,Houston,1.9660892265555847,2634,42604.0,0.3008377760853008,Low income + High poverty
48201212300,Houston,3.3018062558703383,5128,62813.0,0.22806331835059604,High income + High poverty
48201212400,Houston,8.14501839071021,3077,40516.0,0.35456613584660385,Low income + High poverty
48201521000,Houston,1.1793327754115197,2221,49483.0,0.17019360648356596,Low income + Low poverty
48201521100,Houston,0.59825621705811,2480,34722.0,0.47016129032258064,Low income + High poverty
48201521300,Houston,2.9616093748055823,7064,48631.0,0.28241789354473384,Low income + High poverty
48201521600,Houston,6.684811343499052,3196,95921.0,0.08291614518147684,High income + Low poverty
48201210600,Houston,2.3349194150695927,5355,82321.0,0.05359477124183006,High income + Low poverty
48201210700,Houston,1.134066931395369,2215,51966.0,0.1931097008159565,Low income + High poverty
48201420400,Houston,2.5428377732708207,3196,94038.0,0.010668340131785378,High income + Low poverty
48201511100,Houston,1.8917350312691088,4364,156173.0,0.08167563772525158,High income + Low poverty
48201540200,Houston,2.507636833102928,2290,40385.0,0.14759825327510917,Low income + Low poverty
48201530400,Houston,1.592163115864761,3341,61077.0,0.08620173600718348,High income + Low poverty
48201321302,Houston,1.0137786181900634,2166,66156.0,0.21144967682363805,High income + High poverty
48201222505,Houston,1.4102437497105198,3239,70060.0,0.09015128125964804,High income + Low poverty
48201333802,Houston,3.4143998699516542,6175,87636.0,0.049554655870445344,High income + Low poverty
48201542305,Houston,2.6256275388166985,4795,95208.0,0.09259645464025026,High income + Low poverty
48201421601,Houston,0.6122091546523798,3245,34648.0,0.2684129429892142,Low income + High poverty
48201421501,Houston,0.8731264756293015,4121,35490.0,0.45363835483085907,Low income + High poverty
48201423002,Houston,1.4493406369193886,2923,32520.0,0.4071159767362299,Low income + High poverty
48201453603,Houston,1.3739032401667313,3472,38989.0,0.19959677419354838,Low income + High poverty
48201522101,Houston,0.897316685756806,3442,54286.0,0.22690296339337596,Low income + High poverty
48201350201,Houston,1.6632745943595422,4031,74619.0,0.09154056065492433,High income + Low poverty
48201321101,Houston,2.9809504555251984,3620,76731.0,0.045303867403314914,High income + Low poverty
48201453405,Houston,1.2637223272658877,3389,46071.0,0.2543523163174978,Low income + High poverty
48201453404,Houston,1.145008972156365,4353,34312.0,0.4665747760165403,Low income + High poverty
48201453702,Houston,1.0106082729688175,4226,52858.0,0.1171320397539044,Low income + Low poverty
48201453604,Houston,1.1866746419630267,3754,95076.0,0.10229088971763452,High income + Low poverty
48201433601,Houston,0.6655521841839623,2682,44250.0,0.313944817300522,Low income + High poverty
48201432806,Houston,0.41456764130756957,4497,34708.0,0.2900867976244861,Low income + High poverty
48201432803,Houston,0.32446404594371886,2669,42341.0,0.23529411764705882,Low income + High poverty
48201432805,Houston,0.8814118600337149,2290,37874.0,0.3471615720524017,Low income + High poverty
48201433505,Houston,0.19901458535763916,2135,32468.0,0.3334894613583138,Low income + High poverty
48201432904,Houston,1.138839528194075,3823,60337.0,0.23097044206120848,High income + High poverty
48201433504,Houston,0.935333781137646,3073,33177.0,0.4217377155873739,Low income + High poverty
48201450301,Houston,0.9904843894268439,2595,63125.0,0.1903660886319846,High income + High poverty
48201450302,Houston,1.5838073155823067,5203,84639.0,0.07111281952719585,High income + Low poverty
48201451606,Houston,3.3949262257397783,6578,101179.0,0.10276679841897234,High income + Low poverty
48201433507,Houston,0.47554265574143095,2997,35020.0,0.37871204537871206,Low income + High poverty
48201453002,Houston,2.0568108906267755,5404,59506.0,0.19818652849740934,Low income + High poverty
48201451605,Houston,0.8805268763282441,3507,82999.0,0.16271676300578033,High income + Low poverty
48201432502,Houston,0.7453432282909949,1922,39637.0,0.29552549427679503,Low income + High poverty
48201453001,Houston,0.6851117710672794,3372,71115.0,0.22746144721233688,High income + High poverty
48201433503,Houston,0.3151136343319701,2555,45335.0,0.33072407045009783,Low income + High poverty
48201411700,Houston,1.2144661514375554,3607,87431.0,0.02162461879678403,High income + Low poverty
48201412000,Houston,1.4963602446538704,3840,217955.0,0.07165271966527197,High income + Low poverty
48201432600,Houston,1.6251177951842548,2004,78266.0,0.12624750499001997,High income + Low poverty
48201211302,Houston,1.584917411932743,2807,39871.0,0.20719738276990185,Low income + High poverty
48201341002,Houston,1.7850406029928652,3912,91188.0,0.06365030674846625,High income + Low poverty
48201310101,Houston,2.217311409446024,2917,93898.0,0.15516649502231378,High income + Low poverty
48201510301,Houston,1.4663204717199345,3324,127371.0,0.04560555723346421,High income + Low poverty
48201311001,Houston,0.8560403836441827,2829,59896.0,0.16366207140332273,Low income + Low poverty
48201340501,Houston,2.0551335199836314,3468,79375.0,0.1726035331595714,High income + Low poverty
48201100001,Houston,2.580593357663939,5442,98668.0,0.15278083095185754,High income + Low poverty
48201340702,Houston,1.2941577246556886,3747,102868.0,0.1176941553242594,High income + Low poverty
48201433004,Houston,0.5064659810199572,2314,35472.0,0.4223144306131858,Low income + High poverty
48201341303,Houston,1.1713642496109495,3045,58424.0,0.16453201970443349,Low income + Low poverty
48201432005,Houston,0.35566369982327456,3538,40167.0,0.17043527416619558,Low income + Low poverty
48201532301,Houston,2.3466703913925997,4735,61156.0,0.16209799266134253,High income + Low poverty
48157670101,Houston,3.4940021705890985,6123,62454.0,0.17256637168141592,High income + Low poverty
48201233200,Houston,3.181767416677376,6156,61491.0,0.13901125795398922,High income + Low poverty
48201433602,Houston,0.7803674786501322,4320,47318.0,0.3173611111111111,Low income + High poverty
48201333205,Houston,0.1351713923376141,1494,32950.0,0.30187416331994643,Low income + High poverty
48201422405,Houston,0.21042381617336414,1649,16366.0,0.4639175257731959,Low income + High poverty
48201433506,Houston,0.12963256115845825,1816,37888.0,0.2851605758582503,Low income + High poverty
48201321001,Houston,1.3067449208135766,2836,42107.0,0.37468262604280017,Low income + High poverty
48201314004,Houston,0.18704861396477349,2065,44737.0,0.2963680387409201,Low income + High poverty
48201432302,Houston,0.25216945219831793,2064,51750.0,0.3367248062015504,Low income + High poverty
48201421203,Houston,0.22178990856135325,2268,40934.0,0.4096119929453263,Low income + High poverty
48201411802,Houston,0.9301303911633659,2188,84500.0,0.08043875685557587,High income + Low poverty
48201452002,Houston,0.8818067263464147,3526,54176.0,0.1581986143187067,Low income + Low poverty
48201451404,Houston,0.5627773592038132,4099,52192.0,0.113930226884606,Low income + Low poverty
48201240505,Houston,0.34324996284990955,1375,21824.0,0.5847272727272728,Low income + High poverty
48201440101,Houston,2.2492919368451845,2227,35570.0,0.41168416248288453,Low income + High poverty
48201410501,Houston,0.5523696361057165,1815,130480.0,0.06225895316804408,High income + Low poverty
48201530501,Houston,1.0434159474927693,1692,47561.0,0.2553062462098241,Low income + High poverty
48201530502,Houston,1.3162749842325443,2205,46731.0,0.2563752276867031,Low income + High poverty
48201313102,Houston,3.227044776395438,1764,74635.0,0.1387900355871886,High income + Low poverty
48201312602,Houston,0.5242608818146267,2479,160592.0,0.10205728116175877,High income + Low poverty
48201312502,Houston,0.8100015936497045,2195,98147.0,0.27608200455580867,High income + High poverty
48201410703,Houston,0.5783496986475649,2279,80227.0,0.13474240422721268,High income + Low poverty
48201410802,Houston,0.5031029861287221,1433,112143.0,0.09002093510118632,High income + Low poverty
48201411001,Houston,0.45214967185249544,2597,122569.0,0.04890257989988448,High income + Low poverty
48201411003,Houston,0.6618863920809737,1532,102895.0,0.1272845953002611,High income + Low poverty
48201411002,Houston,0.3402169110315178,1946,97951.0,0.0698869475847893,High income + Low poverty
48201411503,Houston,0.8964211279937516,3316,118942.0,0.06423401688781664,High income + Low poverty
48201411801,Houston,1.2227782264842484,3653,119267.0,0.031500414479137887,High income + Low poverty
48201433006,Houston,0.2828678519360932,2468,38202.0,0.260129659643436,Low income + High poverty
48201432903,Houston,0.385367380751616,1891,45729.0,0.25753569539925963,Low income + High poverty
48201431203,Houston,0.46319963428224437,2063,48357.0,0.2467280659234125,Low income + High poverty
48201431403,Houston,0.3361805432584624,1800,98105.0,0.17722222222222223,High income + Low poverty
48201431404,Houston,0.3845913420110638,2015,71473.0,0.09379652605459057,High income + Low poverty
48201451406,Houston,1.095109073686657,2395,44021.0,0.3106471816283925,Low income + High poverty
48201431206,Houston,0.45818024760893533,1948,69989.0,0.08802624384909787,High income + Low poverty
48201431205,Houston,0.21729240657463586,3045,43694.0,0.2348111658456486,Low income + High poverty
48201222601,Houston,1.3606464244238268,2146,33689.0,0.5232991612301957,Low income + High poverty
48201432704,Houston,0.6853528870845128,1646,46067.0,0.1646415552855407,Low income + Low poverty
48201314005,Houston,0.7731403242122283,2517,45451.0,0.20489795918367346,Low income + High poverty
48201432703,Houston,0.4720084531181308,1917,77074.0,0.13041210224308816,High income + Low poverty
48201431304,Houston,0.4453010644685944,2842,57190.0,0.06826178747361013,Low income + Low poverty
48201421104,Houston,0.5130805833256382,4370,42959.0,0.3318077803203661,Low income + High poverty
48201432004,Houston,1.0828397944189658,1952,124092.0,0.031762295081967214,High income + Low poverty
48201431504,Houston,0.7997995919334406,2506,140878.0,0.11852149457613499,High income + Low poverty
48201431503,Houston,0.30475676543627744,2477,109912.0,0.014533710133225677,High income + Low poverty
48201222602,Houston,1.2466604998764892,2329,29722.0,0.4117647058823529,Low income + High poverty
48201551502,Houston,6.117923901776927,4651,80893.0,0.11137389808643303,High income + Low poverty
48201530701,Houston,0.9838681103264205,1532,19840.0,0.5637450199203188,Low income + High poverty
48201314401,Houston,0.47690642495257507,1439,47284.0,0.3161917998610146,Low income + High poverty
48201980300,Houston,1.2175268524290337,2885,,0.0,Missing
48201312501,Houston,0.9816106192510224,2951,158958.0,0.12130479102956167,High income + Low poverty
48201510702,Houston,0.5130747910201959,2139,246705.0,0.04581580177653109,High income + Low poverty
48201431204,Houston,0.8696854430112269,3114,77373.0,0.019267822736030827,High income + Low poverty
48201533301,Houston,1.9061323229954368,2804,39604.0,0.22790697674418606,Low income + High poverty
48201221501,Houston,1.7401690127941254,5513,54070.0,0.22991484635320253,Low income + High poverty
48201340201,Houston,10.09721287393236,0,,,Missing
48201340202,Houston,16.633338566243502,8530,167647.0,0.05861664712778429,High income + Low poverty
48201324200,Houston,7.338636043406914,890,42895.0,0.13714285714285715,Low income + Low poverty
48201313400,Houston,1.8694627266518717,3598,39382.0,0.2648693718732629,Low income + High poverty
48201313500,Houston,1.62835135772789,1870,28625.0,0.38110574342458403,Low income + High poverty
48201313600,Houston,2.317636573356398,4373,28961.0,0.4431740224102447,Low income + High poverty
48201313700,Houston,1.3381634465607923,2100,47964.0,0.21619047619047618,Low income + High poverty
48201450804,Houston,0.6359433171714719,2550,63644.0,0.02823529411764706,High income + Low poverty
48201451006,Houston,1.0184890526958508,2479,101542.0,0.029043969342476807,High income + Low poverty
48201451904,Houston,1.4952837377028645,3663,53843.0,0.049413049413049415,Low income + Low poverty
48201451301,Houston,1.5086044532608205,4258,75609.0,0.14584311883513387,High income + Low poverty
48201422303,Houston,0.3833982826679374,2912,25714.0,0.604739010989011,Low income + High poverty
48201331604,Houston,0.9365081209601889,2481,36205.0,0.1696317749275962,Low income + Low poverty
48201314302,Houston,1.201029868388098,1429,41815.0,0.1462561231630511,Low income + Low poverty
48201331502,Houston,7.096896382607385,5526,54703.0,0.07717510010921005,Low income + Low poverty
48201413302,Houston,1.770911801662808,3749,128056.0,0.045878901040277406,High income + Low poverty
48201314301,Houston,0.30752734639773666,2037,50266.0,0.19734904270986744,Low income + High poverty
48201413301,Houston,1.4332789662294778,4830,75250.0,0.018871880897462782,High income + Low poverty
48201543201,Houston,4.794542757955179,5975,76232.0,0.15316222110384164,High income + Low poverty
48201450402,Houston,1.523327715505006,2169,115074.0,0.0516366989396035,High income + Low poverty
48201421403,Houston,0.6544882736665274,4633,32215.0,0.37445980985306826,Low income + High poverty
48201421402,Houston,0.16134794163183838,3896,34836.0,0.459958932238193,Low income + High poverty
48201240504,Houston,0.42619706820632314,3223,26818.0,0.27303754266211605,Low income + High poverty
48201550101,Houston,0.8475686329347095,3120,28375.0,0.5694937117059014,Low income + High poverty
48201240102,Houston,1.9263740278173398,1553,33025.0,0.34707018673535095,Low income + High poverty
48201530702,Houston,1.80642508221099,4417,36686.0,0.3957437174552864,Low income + High poverty
48201333904,Houston,2.2405908043171543,6791,73669.0,0.13193933146811956,High income + Low poverty
48201252003,Houston,22.03107057933693,10107,164646.0,0.004650242406253092,High income + Low poverty
48201211200,Houston,1.7036219590760107,2393,22982.0,0.39381270903010035,Low income + High poverty
48201452300,Houston,2.0158670887502024,2357,72418.0,0.16376750106067034,High income + Low poverty
48201531000,Houston,2.387551254583493,4871,160625.0,0.04886060357216177,High income + Low poverty
48201321800,Houston,1.3090029000439396,3923,72984.0,0.2331193838254172,High income + High poverty
48201311200,Houston,3.0611604513935973,4421,64258.0,0.10252330075017049,High income + Low poverty
48201211000,Houston,1.120171957129387,1853,31667.0,0.3011332973556395,Low income + High poverty
48201211400,Houston,3.7284057865371367,4226,74318.0,0.19995267392333177,High income + High poverty
48201232600,Houston,6.123826886383872,2354,68254.0,0.08836023789294817,High income + Low poverty
48201423201,Houston,1.9566105757022794,2723,72107.0,0.17947774917248988,High income + Low poverty
48201534002,Houston,3.249816433737465,4898,55481.0,0.23131890567578603,Low income + High poverty
48201413000,Houston,1.6117858429395897,3061,101518.0,0.067624959163672,High income + Low poverty
48201420800,Houston,2.1182605590092676,2667,250001.0,0.015909090909090907,High income + Low poverty
48201411600,Houston,1.365520705821509,2800,124281.0,0.038214285714285715,High income + Low poverty
48201332900,Houston,1.8470041890178202,4814,49125.0,0.23494105037513396,Low income + High poverty
48201411100,Houston,1.349229283547757,3462,169844.0,0.07047949162333911,High income + Low poverty
48201411200,Houston,3.49584126081838,1738,250001.0,0.053509781357882626,High income + Low poverty
48201411400,Houston,1.7317597444087358,2860,250001.0,0.02762039660056657,High income + Low poverty
48201211301,Houston,1.1514369568141825,2733,40991.0,0.47420417124039516,Low income + High poverty
48201313902,Houston,0.6342618345502755,2897,62550.0,0.059026579219882636,High income + Low poverty
48201341304,Houston,10.894724326578489,1725,82955.0,0.08099489795918367,High income + Low poverty
48201211102,Houston,1.1182946326206862,2297,27844.0,0.5768393556813235,Low income + High poverty
48201211501,Houston,3.676837115074124,3400,51979.0,0.34205882352941175,Low income + High poverty
48201211502,Houston,2.3878783236766736,2613,54900.0,0.2671259089169537,Low income + High poverty
48201311002,Houston,1.583793396118448,3316,65046.0,0.18425814234016888,High income + Low poverty
48201211101,Houston,1.2802116806083692,2426,39120.0,0.3928276999175598,Low income + High poverty
48201340701,Houston,1.9046136627643218,4113,72762.0,0.08558230002431315,High income + Low poverty
48201510701,Houston,0.5776958887967208,2413,80780.0,0.18068794032324906,High income + Low poverty
48201222000,Houston,1.1373944087529906,2158,38281.0,0.32020389249304915,Low income + High poverty
48201520400,Houston,2.044544996203888,3644,40969.0,0.4322173435784852,Low income + High poverty
48201310600,Houston,1.7766154193685921,4736,48750.0,0.19728756092392455,Low income + High poverty
48201452802,Houston,1.299667087662044,6467,51723.0,0.3109633524045152,Low income + High poverty
48201452801,Houston,1.602473421243084,5272,54282.0,0.22647951441578149,Low income + High poverty
48201251401,Houston,1.2025788701801237,3050,123673.0,0.1180327868852459,High income + Low poverty
48201334002,Houston,1.3276129795260951,2396,73857.0,0.07387312186978297,High income + Low poverty
48201432200,Houston,1.675728835164279,3238,49620.0,0.0765904879555281,Low income + Low poverty
48201251100,Houston,11.193241555208148,6926,100208.0,0.052083333333333336,High income + Low poverty
48201251200,Houston,3.486537550855885,5928,81017.0,0.0684885290148448,High income + Low poverty
48201510201,Houston,0.9349682647268098,2296,112727.0,0.11149825783972125,High income + Low poverty
48201251300,Houston,6.53939901825093,7155,131667.0,0.036757512229210344,High income + Low poverty
48201321200,Houston,2.9748436245596133,4998,38256.0,0.3619447779111645,Low income + High poverty
48201451003,Houston,0.23673651661138786,4133,48219.0,0.22187273167190902,Low income + High poverty
48201432303,Houston,1.072609043992007,2703,57194.0,0.23159452460229374,Low income + High poverty
48201431001,Houston,2.1823319552507474,2365,126333.0,0.07009345794392523,High income + Low poverty
48201452502,Houston,1.133304905223273,4733,37807.0,0.3042467779421086,Low income + High poverty
48201451405,Houston,0.618322451072831,3176,62990.0,0.08154911838790932,High income + Low poverty
48201431002,Houston,2.0057619185413817,3018,103021.0,0.019880715705765408,High income + Low poverty
48201451005,Houston,0.3008808750070598,2185,37009.0,0.3331807780320366,Low income + High poverty
48201251701,Houston,13.629196206238598,3494,63413.0,0.20092378752886836,High income + High poverty
48201250902,Houston,12.239569506870199,5710,203333.0,0.003327495621716287,High income + Low poverty
48201410101,Houston,0.4320217515201978,2065,75750.0,0.18888342351205115,High income + High poverty
48201410602,Houston,0.3786323250204775,2447,95199.0,0.11074785451573355,High income + Low poverty
48201980700,Houston,1.304449064446544,1596,139038.0,0.11528822055137844,High income + Low poverty
48201510202,Houston,2.6548290098008724,5921,111424.0,0.10574478901881038,High income + Low poverty
48201410102,Houston,0.7900128875664318,3912,62276.0,0.26533742331288346,High income + High poverty
48201410201,Houston,0.6403765425644551,1806,97844.0,0.07198228128460686,High income + Low poverty
48201310800,Houston,1.9322045393815397,3126,52654.0,0.16090850927703135,Low income + Low poverty
48201452203,Houston,0.7969729625866558,2789,47336.0,0.29107806691449817,Low income + High poverty
48201232500,Houston,11.541417628749869,4450,41813.0,0.41000543773790105,Low income + High poverty
48201454400,Houston,33.718567428768154,1045,56071.0,0.12057416267942583,Low income + Low poverty
48201432402,Houston,1.1027871193128707,2890,40625.0,0.2892733564013841,Low income + High poverty
48201432401,Houston,0.7116285394107128,4147,41337.0,0.2302823758519961,Low income + High poverty
48201452401,Houston,0.8827942094333988,3010,45617.0,0.14261912695768078,Low income + Low poverty
48201450401,Houston,0.4334139883942636,1894,61343.0,0.13674762407602956,High income + Low poverty
48201452204,Houston,0.5668168425123358,2521,50143.0,0.12653708845696152,Low income + Low poverty
48201432301,Houston,0.42848057591898625,3691,45104.0,0.2768897317800054,Low income + High poverty
48201452103,Houston,0.6444721193517636,2385,83644.0,0.1844244758237056,High income + Low poverty
48201454305,Houston,1.684326490502303,3277,67071.0,0.15624046383887702,High income + Low poverty
48201451004,Houston,0.36299674644219476,2114,65536.0,0.24077578051087986,High income + High poverty
48201331501,Houston,2.231091763680173,4601,73125.0,0.10758530754183873,High income + Low poverty
48201451407,Houston,0.28778452026664875,1573,38808.0,0.12841703750794659,Low income + Low poverty
48201450803,Houston,1.0839360634876725,4747,79386.0,0.18432694333263114,High income + Low poverty
48201422304,Houston,0.5230875464278486,4580,52882.0,0.2336244541484716,Low income + High poverty
48201412902,Houston,1.2459935533071251,3086,70991.0,0.20623095157466984,High income + High poverty
48201412901,Houston,0.848230589655358,2202,87873.0,0.14344262295081966,High income + Low poverty
48201543202,Houston,35.47845087230986,3649,83616.0,0.06741573033707865,High income + Low poverty
48201320902,Houston,1.28061829882143,3459,91707.0,0.09106678230702515,High income + Low poverty
48201222702,Houston,6.02689671200674,3828,26653.0,0.41954022988505746,Low income + High poverty
48201533302,Houston,1.6380885399359806,3949,57750.0,0.23051681706316654,Low income + High poverty
48201533402,Houston,4.728553505200104,6361,63276.0,0.1255223400835744,High income + Low poverty
48201541701,Houston,8.08743619912485,6720,103454.0,0.2663481636309346,High income + High poverty
48201241503,Houston,17.76141792581405,2570,51076.0,0.1913285600636436,Low income + High poverty
48201240503,Houston,0.2162649820577088,2863,40651.0,0.2612994350282486,Low income + High poverty
48201550102,Houston,2.656166035203574,2823,30432.0,0.3698193411264612,Low income + High poverty
48201250403,Houston,4.2554719822847344,4149,62193.0,0.0920703784044348,High income + Low poverty
48201333801,Houston,5.223108202306269,4346,50702.0,0.23124712379199264,Low income + High poverty
48201422602,Houston,1.216602218244463,2330,68359.0,0.1017167381974249,High income + Low poverty
