NAME,poverty_universe,below_poverty_count,state,county,tract,GEOID,city
Census Tract 8116; Maricopa County; Arizona,4372,230,04,013,811600,04013811600,Phoenix
Census Tract 8117; Maricopa County; Arizona,4764,281,04,013,811700,04013811700,Phoenix
Census Tract 8118; Maricopa County; Arizona,1795,0,04,013,811800,04013811800,Phoenix
Census Tract 8119; Maricopa County; Arizona,5637,367,04,013,811900,04013811900,Phoenix
Census Tract 8120; Maricopa County; Arizona,4994,503,04,013,812000,04013812000,Phoenix
Census Tract 8121; Maricopa County; Arizona,7098,337,04,013,812100,04013812100,Phoenix
Census Tract 8122; Maricopa County; Arizona,7726,630,04,013,812200,04013812200,Phoenix
Census Tract 8123; Maricopa County; Arizona,5355,155,04,013,812300,04013812300,Phoenix
Census Tract 8124; Maricopa County; Arizona,8275,271,04,013,812400,04013812400,Phoenix
Census Tract 8125; Maricopa County; Arizona,2128,5,04,013,812500,04013812500,Phoenix
Census Tract 8126; Maricopa County; Arizona,6321,193,04,013,812600,04013812600,Phoenix
Census Tract 8127; Maricopa County; Arizona,6732,347,04,013,812700,04013812700,Phoenix
Census Tract 8128.01; Maricopa County; Arizona,3240,46,04,013,812801,04013812801,Phoenix
Census Tract 8128.02; Maricopa County; Arizona,5982,416,04,013,812802,04013812802,Phoenix
Census Tract 8129; Maricopa County; Arizona,3391,134,04,013,812900,04013812900,Phoenix
Census Tract 8130; Maricopa County; Arizona,6007,222,04,013,813000,04013813000,Phoenix
Census Tract 8131; Maricopa County; Arizona,4140,316,04,013,813100,04013813100,Phoenix
Census Tract 8132; Maricopa County; Arizona,4702,81,04,013,813200,04013813200,Phoenix
Census Tract 8133; Maricopa County; Arizona,6166,260,04,013,813300,04013813300,Phoenix
Census Tract 8134; Maricopa County; Arizona,4739,213,04,013,813400,04013813400,Phoenix
Census Tract 8135; Maricopa County; Arizona,4613,143,04,013,813500,04013813500,Phoenix
Census Tract 8136; Maricopa County; Arizona,4559,21,04,013,813600,04013813600,Phoenix
Census Tract 8137; Maricopa County; Arizona,2405,107,04,013,813700,04013813700,Phoenix
Census Tract 8138; Maricopa County; Arizona,2882,180,04,013,813800,04013813800,Phoenix
Census Tract 8139; Maricopa County; Arizona,6049,307,04,013,813900,04013813900,Phoenix
Census Tract 8140; Maricopa County; Arizona,2646,248,04,013,814000,04013814000,Phoenix
Census Tract 8141; Maricopa County; Arizona,6148,283,04,013,814100,04013814100,Phoenix
Census Tract 8142; Maricopa County; Arizona,2633,69,04,013,814200,04013814200,Phoenix
Census Tract 8143; Maricopa County; Arizona,4417,312,04,013,814300,04013814300,Phoenix
Census Tract 8144; Maricopa County; Arizona,6025,193,04,013,814400,04013814400,Phoenix
Census Tract 8145; Maricopa County; Arizona,4997,299,04,013,814500,04013814500,Phoenix
Census Tract 8146; Maricopa County; Arizona,5967,202,04,013,814600,04013814600,Phoenix
Census Tract 8147; Maricopa County; Arizona,4224,238,04,013,814700,04013814700,Phoenix
Census Tract 8148.01; Maricopa County; Arizona,3772,46,04,013,814801,04013814801,Phoenix
Census Tract 8148.02; Maricopa County; Arizona,6038,346,04,013,814802,04013814802,Phoenix
Census Tract 8149; Maricopa County; Arizona,3140,92,04,013,814900,04013814900,Phoenix
Census Tract 8150; Maricopa County; Arizona,4514,63,04,013,815000,04013815000,Phoenix
Census Tract 8151; Maricopa County; Arizona,5687,229,04,013,815100,04013815100,Phoenix
Census Tract 8152.01; Maricopa County; Arizona,5879,351,04,013,815201,04013815201,Phoenix
Census Tract 8152.02; Maricopa County; Arizona,3326,229,04,013,815202,04013815202,Phoenix
Census Tract 8152.03; Maricopa County; Arizona,4065,120,04,013,815203,04013815203,Phoenix
Census Tract 8153; Maricopa County; Arizona,3639,83,04,013,815300,04013815300,Phoenix
Census Tract 8154.01; Maricopa County; Arizona,3539,107,04,013,815401,04013815401,Phoenix
Census Tract 8154.02; Maricopa County; Arizona,7219,83,04,013,815402,04013815402,Phoenix
Census Tract 8155.01; Maricopa County; Arizona,4543,281,04,013,815501,04013815501,Phoenix
Census Tract 8155.02; Maricopa County; Arizona,3219,263,04,013,815502,04013815502,Phoenix
Census Tract 8156.01; Maricopa County; Arizona,1494,17,04,013,815601,04013815601,Phoenix
Census Tract 8156.02; Maricopa County; Arizona,5865,188,04,013,815602,04013815602,Phoenix
Census Tract 8157; Maricopa County; Arizona,5519,201,04,013,815700,04013815700,Phoenix
Census Tract 8158; Maricopa County; Arizona,6772,438,04,013,815800,04013815800,Phoenix
Census Tract 8159.01; Maricopa County; Arizona,6174,418,04,013,815901,04013815901,Phoenix
Census Tract 8159.02; Maricopa County; Arizona,6059,274,04,013,815902,04013815902,Phoenix
Census Tract 8160.01; Maricopa County; Arizona,3862,131,04,013,816001,04013816001,Phoenix
Census Tract 8160.02; Maricopa County; Arizona,4603,58,04,013,816002,04013816002,Phoenix
Census Tract 8160.03; Maricopa County; Arizona,3139,17,04,013,816003,04013816003,Phoenix
Census Tract 8160.04; Maricopa County; Arizona,7028,14,04,013,816004,04013816004,Phoenix
Census Tract 8160.05; Maricopa County; Arizona,4291,239,04,013,816005,04013816005,Phoenix
Census Tract 8161; Maricopa County; Arizona,7222,161,04,013,816100,04013816100,Phoenix
Census Tract 8162; Maricopa County; Arizona,4300,552,04,013,816200,04013816200,Phoenix
Census Tract 8163.01; Maricopa County; Arizona,2840,287,04,013,816301,04013816301,Phoenix
Census Tract 8163.02; Maricopa County; Arizona,4460,164,04,013,816302,04013816302,Phoenix
Census Tract 8164.01; Maricopa County; Arizona,4222,99,04,013,816401,04013816401,Phoenix
Census Tract 8164.02; Maricopa County; Arizona,4642,347,04,013,816402,04013816402,Phoenix
Census Tract 8165.01; Maricopa County; Arizona,2547,99,04,013,816501,04013816501,Phoenix
Census Tract 8165.02; Maricopa County; Arizona,2459,160,04,013,816502,04013816502,Phoenix
Census Tract 8166; Maricopa County; Arizona,5511,136,04,013,816600,04013816600,Phoenix
Census Tract 8167; Maricopa County; Arizona,2985,87,04,013,816700,04013816700,Phoenix
Census Tract 8168; Maricopa County; Arizona,7455,322,04,013,816800,04013816800,Phoenix
Census Tract 8169.01; Maricopa County; Arizona,5570,172,04,013,816901,04013816901,Phoenix
Census Tract 8169.02; Maricopa County; Arizona,3724,24,04,013,816902,04013816902,Phoenix
Census Tract 8169.03; Maricopa County; Arizona,3637,65,04,013,816903,04013816903,Phoenix
Census Tract 8169.04; Maricopa County; Arizona,4444,176,04,013,816904,04013816904,Phoenix
Census Tract 8170; Maricopa County; Arizona,4035,250,04,013,817000,04013817000,Phoenix
Census Tract 8171.01; Maricopa County; Arizona,3543,241,04,013,817101,04013817101,Phoenix
Census Tract 8171.02; Maricopa County; Arizona,3837,256,04,013,817102,04013817102,Phoenix
Census Tract 8171.03; Maricopa County; Arizona,5818,214,04,013,817103,04013817103,Phoenix
Census Tract 8172; Maricopa County; Arizona,9033,484,04,013,817200,04013817200,Phoenix
Census Tract 8173; Maricopa County; Arizona,5408,694,04,013,817300,04013817300,Phoenix
Census Tract 8174; Maricopa County; Arizona,2854,292,04,013,817400,04013817400,Phoenix
Census Tract 8175; Maricopa County; Arizona,2748,270,04,013,817500,04013817500,Phoenix
Census Tract 8176; Maricopa County; Arizona,7343,297,04,013,817600,04013817600,Phoenix
Census Tract 9407; Maricopa County; Arizona,0,0,04,013,940700,04013940700,Phoenix
Census Tract 9410; Maricopa County; Arizona,3387,1091,04,013,941000,04013941000,Phoenix
Census Tract 9411; Maricopa County; Arizona,15,0,04,013,941100,04013941100,Phoenix
Census Tract 9412; Maricopa County; Arizona,1056,219,04,013,941200,04013941200,Phoenix
Census Tract 9413; Maricopa County; Arizona,5294,1503,04,013,941300,04013941300,Phoenix
Census Tract 9801; Maricopa County; Arizona,7,0,04,013,980100,04013980100,Phoenix
Census Tract 9804; Maricopa County; Arizona,9,2,04,013,980400,04013980400,Phoenix
Census Tract 9805; Maricopa County; Arizona,0,0,04,013,980500,04013980500,Phoenix
Census Tract 9807; Maricopa County; Arizona,0,0,04,013,980700,04013980700,Phoenix
Census Tract 9809; Maricopa County; Arizona,226,0,04,013,980900,04013980900,Phoenix
Census Tract 9810; Maricopa County; Arizona,2,2,04,013,981000,04013981000,Phoenix
