NAME,poverty_universe,below_poverty_count,state,county,tract,GEOID,city
Census Tract 5340.02; Harris County; Texas,4898,1133,48,201,534002,48201534002,Houston
Census Tract 5340.03; Harris County; Texas,2110,349,48,201,534003,48201534003,Houston
Census Tract 5341.01; Harris County; Texas,2733,383,48,201,534101,48201534101,Houston
Census Tract 5341.02; Harris County; Texas,5013,820,48,201,534102,48201534102,Houston
Census Tract 5342.01; Harris County; Texas,3371,273,48,201,534201,48201534201,Houston
Census Tract 5342.03; Harris County; Texas,2095,225,48,201,534203,48201534203,Houston
Census Tract 5342.04; Harris County; Texas,4502,623,48,201,534204,48201534204,Houston
Census Tract 5342.05; Harris County; Texas,4048,389,48,201,534205,48201534205,Houston
Census Tract 5401.01; Harris County; Texas,6680,292,48,201,540101,48201540101,Houston
Census Tract 5401.02; Harris County; Texas,6101,905,48,201,540102,48201540102,Houston
Census Tract 5402; Harris County; Texas,2290,338,48,201,540200,48201540200,Houston
Census Tract 5405.02; Harris County; Texas,4951,202,48,201,540502,48201540502,Houston
Census Tract 5405.03; Harris County; Texas,4955,447,48,201,540503,48201540503,Houston
Census Tract 5405.04; Harris County; Texas,3201,924,48,201,540504,48201540504,Houston
Census Tract 5406.01; Harris County; Texas,4325,759,48,201,540601,48201540601,Houston
Census Tract 5406.02; Harris County; Texas,8101,304,48,201,540602,48201540602,Houston
Census Tract 5407; Harris County; Texas,5564,1724,48,201,540700,48201540700,Houston
Census Tract 5408; Harris County; Texas,6744,959,48,201,540800,48201540800,Houston
Census Tract 5409.01; Harris County; Texas,3135,200,48,201,540901,48201540901,Houston
Census Tract 5409.03; Harris County; Texas,3881,229,48,201,540903,48201540903,Houston
Census Tract 5409.04; Harris County; Texas,4723,469,48,201,540904,48201540904,Houston
Census Tract 5410.04; Harris County; Texas,5765,374,48,201,541004,48201541004,Houston
Census Tract 5410.05; Harris County; Texas,4140,274,48,201,541005,48201541005,Houston
Census Tract 5410.06; Harris County; Texas,6745,750,48,201,541006,48201541006,Houston
Census Tract 5410.07; Harris County; Texas,7027,685,48,201,541007,48201541007,Houston
Census Tract 5410.08; Harris County; Texas,2701,35,48,201,541008,48201541008,Houston
Census Tract 5410.09; Harris County; Texas,4542,258,48,201,541009,48201541009,Houston
Census Tract 5411; Harris County; Texas,8178,383,48,201,541100,48201541100,Houston
Census Tract 5412.03; Harris County; Texas,2346,127,48,201,541203,48201541203,Houston
Census Tract 5412.04; Harris County; Texas,5647,147,48,201,541204,48201541204,Houston
Census Tract 5412.05; Harris County; Texas,3250,73,48,201,541205,48201541205,Houston
Census Tract 5412.06; Harris County; Texas,4901,530,48,201,541206,48201541206,Houston
Census Tract 5412.07; Harris County; Texas,4197,224,48,201,541207,48201541207,Houston
Census Tract 5413.01; Harris County; Texas,5654,687,48,201,541301,48201541301,Houston
Census Tract 5413.02; Harris County; Texas,7440,524,48,201,541302,48201541302,Houston
Census Tract 5414.01; Harris County; Texas,4546,48,48,201,541401,48201541401,Houston
Census Tract 5414.02; Harris County; Texas,2492,222,48,201,541402,48201541402,Houston
Census Tract 5414.03; Harris County; Texas,2897,327,48,201,541403,48201541403,Houston
Census Tract 5414.04; Harris County; Texas,3117,473,48,201,541404,48201541404,Houston
Census Tract 5415; Harris County; Texas,5135,621,48,201,541500,48201541500,Houston
Census Tract 5416.03; Harris County; Texas,7341,1907,48,201,541603,48201541603,Houston
Census Tract 5416.04; Harris County; Texas,9923,895,48,201,541604,48201541604,Houston
Census Tract 5417.01; Harris County; Texas,6698,1784,48,201,541701,48201541701,Houston
Census Tract 5417.02; Harris County; Texas,2487,160,48,201,541702,48201541702,Houston
Census Tract 5417.03; Harris County; Texas,3361,563,48,201,541703,48201541703,Houston
Census Tract 5418.01; Harris County; Texas,3674,593,48,201,541801,48201541801,Houston
Census Tract 5418.02; Harris County; Texas,4088,596,48,201,541802,48201541802,Houston
Census Tract 5419.01; Harris County; Texas,2918,136,48,201,541901,48201541901,Houston
Census Tract 5419.02; Harris County; Texas,4761,574,48,201,541902,48201541902,Houston
Census Tract 5420.01; Harris County; Texas,4130,126,48,201,542001,48201542001,Houston
Census Tract 5420.02; Harris County; Texas,2392,146,48,201,542002,48201542002,Houston
Census Tract 5420.03; Harris County; Texas,3570,167,48,201,542003,48201542003,Houston
Census Tract 5420.04; Harris County; Texas,3281,71,48,201,542004,48201542004,Houston
Census Tract 5421.03; Harris County; Texas,9164,1040,48,201,542103,48201542103,Houston
Census Tract 5421.04; Harris County; Texas,8361,844,48,201,542104,48201542104,Houston
Census Tract 5421.05; Harris County; Texas,9153,1530,48,201,542105,48201542105,Houston
Census Tract 5421.06; Harris County; Texas,8517,598,48,201,542106,48201542106,Houston
Census Tract 5421.07; Harris County; Texas,3566,280,48,201,542107,48201542107,Houston
Census Tract 5421.08; Harris County; Texas,5093,306,48,201,542108,48201542108,Houston
Census Tract 5422.01; Harris County; Texas,7147,770,48,201,542201,48201542201,Houston
Census Tract 5422.02; Harris County; Texas,8031,583,48,201,542202,48201542202,Houston
Census Tract 5422.03; Harris County; Texas,11213,1718,48,201,542203,48201542203,Houston
Census Tract 5423.02; Harris County; Texas,7794,827,48,201,542302,48201542302,Houston
Census Tract 5423.03; Harris County; Texas,3779,173,48,201,542303,48201542303,Houston
Census Tract 5423.04; Harris County; Texas,5601,372,48,201,542304,48201542304,Houston
Census Tract 5423.05; Harris County; Texas,4795,444,48,201,542305,48201542305,Houston
Census Tract 5424.01; Harris County; Texas,4885,1966,48,201,542401,48201542401,Houston
Census Tract 5424.02; Harris County; Texas,4861,549,48,201,542402,48201542402,Houston
Census Tract 5425; Harris County; Texas,4178,291,48,201,542500,48201542500,Houston
Census Tract 5426; Harris County; Texas,8036,1150,48,201,542600,48201542600,Houston
Census Tract 5427; Harris County; Texas,4337,176,48,201,542700,48201542700,Houston
Census Tract 5428; Harris County; Texas,8834,513,48,201,542800,48201542800,Houston
Census Tract 5429.01; Harris County; Texas,9715,972,48,201,542901,48201542901,Houston
Census Tract 5429.02; Harris County; Texas,33247,4344,48,201,542902,48201542902,Houston
Census Tract 5430.04; Harris County; Texas,14908,305,48,201,543004,48201543004,Houston
Census Tract 5430.05; Harris County; Texas,9614,1233,48,201,543005,48201543005,Houston
Census Tract 5430.06; Harris County; Texas,17243,1316,48,201,543006,48201543006,Houston
Census Tract 5430.07; Harris County; Texas,22581,839,48,201,543007,48201543007,Houston
Census Tract 5430.08; Harris County; Texas,5537,45,48,201,543008,48201543008,Houston
Census Tract 5430.09; Harris County; Texas,5052,1225,48,201,543009,48201543009,Houston
Census Tract 5430.10; Harris County; Texas,5592,348,48,201,543010,48201543010,Houston
Census Tract 5430.11; Harris County; Texas,4989,176,48,201,543011,48201543011,Houston
Census Tract 5431; Harris County; Texas,3962,594,48,201,543100,48201543100,Houston
Census Tract 5432.01; Harris County; Texas,5961,913,48,201,543201,48201543201,Houston
Census Tract 5432.02; Harris County; Texas,3649,246,48,201,543202,48201543202,Houston
Census Tract 5501.01; Harris County; Texas,3101,1766,48,201,550101,48201550101,Houston
Census Tract 5501.02; Harris County; Texas,2823,1044,48,201,550102,48201550102,Houston
Census Tract 5502.01; Harris County; Texas,1587,414,48,201,550201,48201550201,Houston
Census Tract 5502.02; Harris County; Texas,1724,624,48,201,550202,48201550202,Houston
Census Tract 5503.03; Harris County; Texas,4043,1108,48,201,550303,48201550303,Houston
Census Tract 5503.04; Harris County; Texas,2168,807,48,201,550304,48201550304,Houston
Census Tract 5503.05; Harris County; Texas,4055,186,48,201,550305,48201550305,Houston
Census Tract 5503.06; Harris County; Texas,4588,828,48,201,550306,48201550306,Houston
Census Tract 5503.07; Harris County; Texas,2646,319,48,201,550307,48201550307,Houston
Census Tract 5503.08; Harris County; Texas,2903,1226,48,201,550308,48201550308,Houston
Census Tract 5504.03; Harris County; Texas,2948,1278,48,201,550403,48201550403,Houston
Census Tract 5504.04; Harris County; Texas,6469,375,48,201,550404,48201550404,Houston
Census Tract 5504.05; Harris County; Texas,7858,2288,48,201,550405,48201550405,Houston
Census Tract 5504.06; Harris County; Texas,3855,1008,48,201,550406,48201550406,Houston
Census Tract 5504.07; Harris County; Texas,5509,1359,48,201,550407,48201550407,Houston
Census Tract 5505; Harris County; Texas,6862,1243,48,201,550500,48201550500,Houston
Census Tract 5506.01; Harris County; Texas,7488,1186,48,201,550601,48201550601,Houston
Census Tract 5506.02; Harris County; Texas,2536,337,48,201,550602,48201550602,Houston
Census Tract 5506.03; Harris County; Texas,5445,1465,48,201,550603,48201550603,Houston
Census Tract 5507; Harris County; Texas,5153,1157,48,201,550700,48201550700,Houston
Census Tract 5508; Harris County; Texas,3352,199,48,201,550800,48201550800,Houston
Census Tract 5509.01; Harris County; Texas,5409,1485,48,201,550901,48201550901,Houston
Census Tract 5509.02; Harris County; Texas,3862,225,48,201,550902,48201550902,Houston
Census Tract 5510; Harris County; Texas,3645,331,48,201,551000,48201551000,Houston
Census Tract 5511.01; Harris County; Texas,4105,1023,48,201,551101,48201551101,Houston
Census Tract 5511.02; Harris County; Texas,6487,1140,48,201,551102,48201551102,Houston
Census Tract 5512.01; Harris County; Texas,5071,1021,48,201,551201,48201551201,Houston
Census Tract 5512.02; Harris County; Texas,3868,115,48,201,551202,48201551202,Houston
Census Tract 5513; Harris County; Texas,3676,105,48,201,551300,48201551300,Houston
Census Tract 5514; Harris County; Texas,5900,252,48,201,551400,48201551400,Houston
Census Tract 5515.01; Harris County; Texas,3443,903,48,201,551501,48201551501,Houston
Census Tract 5515.02; Harris County; Texas,4651,518,48,201,551502,48201551502,Houston
Census Tract 5516.01; Harris County; Texas,3258,1090,48,201,551601,48201551601,Houston
Census Tract 5516.02; Harris County; Texas,4783,954,48,201,551602,48201551602,Houston
Census Tract 5517.02; Harris County; Texas,4351,111,48,201,551702,48201551702,Houston
Census Tract 5517.03; Harris County; Texas,8464,305,48,201,551703,48201551703,Houston
Census Tract 5517.04; Harris County; Texas,3707,137,48,201,551704,48201551704,Houston
Census Tract 5517.05; Harris County; Texas,4645,384,48,201,551705,48201551705,Houston
Census Tract 5518; Harris County; Texas,3760,99,48,201,551800,48201551800,Houston
Census Tract 5519.01; Harris County; Texas,2279,148,48,201,551901,48201551901,Houston
Census Tract 5519.02; Harris County; Texas,5069,1058,48,201,551902,48201551902,Houston
Census Tract 5520.02; Harris County; Texas,1457,171,48,201,552002,48201552002,Houston
Census Tract 5520.03; Harris County; Texas,4660,452,48,201,552003,48201552003,Houston
Census Tract 5520.04; Harris County; Texas,3250,413,48,201,552004,48201552004,Houston
Census Tract 5521.01; Harris County; Texas,3992,254,48,201,552101,48201552101,Houston
Census Tract 5521.02; Harris County; Texas,5637,0,48,201,552102,48201552102,Houston
Census Tract 5521.03; Harris County; Texas,3922,503,48,201,552103,48201552103,Houston
Census Tract 5522; Harris County; Texas,8034,916,48,201,552200,48201552200,Houston
Census Tract 5523.01; Harris County; Texas,4721,79,48,201,552301,48201552301,Houston
Census Tract 5523.03; Harris County; Texas,2734,237,48,201,552303,48201552303,Houston
Census Tract 5523.04; Harris County; Texas,2050,41,48,201,552304,48201552304,Houston
Census Tract 5524.01; Harris County; Texas,4990,584,48,201,552401,48201552401,Houston
Census Tract 5524.02; Harris County; Texas,2996,223,48,201,552402,48201552402,Houston
Census Tract 5525.01; Harris County; Texas,5101,1534,48,201,552501,48201552501,Houston
Census Tract 5525.02; Harris County; Texas,6117,184,48,201,552502,48201552502,Houston
Census Tract 5526.02; Harris County; Texas,7289,993,48,201,552602,48201552602,Houston
Census Tract 5526.03; Harris County; Texas,5638,2043,48,201,552603,48201552603,Houston
Census Tract 5526.04; Harris County; Texas,3396,896,48,201,552604,48201552604,Houston
Census Tract 5527.01; Harris County; Texas,3607,694,48,201,552701,48201552701,Houston
Census Tract 5527.02; Harris County; Texas,5133,547,48,201,552702,48201552702,Houston
Census Tract 5528.01; Harris County; Texas,4949,778,48,201,552801,48201552801,Houston
Census Tract 5528.02; Harris County; Texas,4588,1419,48,201,552802,48201552802,Houston
Census Tract 5529.01; Harris County; Texas,5102,531,48,201,552901,48201552901,Houston
Census Tract 5529.02; Harris County; Texas,5215,1111,48,201,552902,48201552902,Houston
Census Tract 5530.01; Harris County; Texas,6267,539,48,201,553001,48201553001,Houston
Census Tract 5530.02; Harris County; Texas,4969,611,48,201,553002,48201553002,Houston
Census Tract 5531.01; Harris County; Texas,3532,251,48,201,553101,48201553101,Houston
Census Tract 5531.02; Harris County; Texas,4319,252,48,201,553102,48201553102,Houston
Census Tract 5532.01; Harris County; Texas,2636,649,48,201,553201,48201553201,Houston
Census Tract 5532.02; Harris County; Texas,4682,837,48,201,553202,48201553202,Houston
Census Tract 5533; Harris County; Texas,4091,1378,48,201,553300,48201553300,Houston
Census Tract 5534.01; Harris County; Texas,4217,266,48,201,553401,48201553401,Houston
Census Tract 5534.03; Harris County; Texas,8631,962,48,201,553403,48201553403,Houston
Census Tract 5534.04; Harris County; Texas,3437,409,48,201,553404,48201553404,Houston
Census Tract 5534.05; Harris County; Texas,6664,799,48,201,553405,48201553405,Houston
Census Tract 5535; Harris County; Texas,6934,199,48,201,553500,48201553500,Houston
Census Tract 5536.01; Harris County; Texas,5178,403,48,201,553601,48201553601,Houston
Census Tract 5536.02; Harris County; Texas,2196,291,48,201,553602,48201553602,Houston
Census Tract 5537; Harris County; Texas,4554,638,48,201,553700,48201553700,Houston
Census Tract 5538.01; Harris County; Texas,2481,139,48,201,553801,48201553801,Houston
Census Tract 5538.03; Harris County; Texas,4441,181,48,201,553803,48201553803,Houston
Census Tract 5538.04; Harris County; Texas,6054,706,48,201,553804,48201553804,Houston
Census Tract 5539.01; Harris County; Texas,6164,233,48,201,553901,48201553901,Houston
Census Tract 5540.01; Harris County; Texas,3614,313,48,201,554001,48201554001,Houston
Census Tract 5540.02; Harris County; Texas,4098,99,48,201,554002,48201554002,Houston
Census Tract 5541.03; Harris County; Texas,5236,176,48,201,554103,48201554103,Houston
Census Tract 5541.04; Harris County; Texas,3921,845,48,201,554104,48201554104,Houston
Census Tract 5542.01; Harris County; Texas,6309,564,48,201,554201,48201554201,Houston
Census Tract 5542.02; Harris County; Texas,3225,281,48,201,554202,48201554202,Houston
Census Tract 5543.01; Harris County; Texas,7701,157,48,201,554301,48201554301,Houston
Census Tract 5543.02; Harris County; Texas,4559,379,48,201,554302,48201554302,Houston
Census Tract 5544.04; Harris County; Texas,4739,76,48,201,554404,48201554404,Houston
Census Tract 5544.05; Harris County; Texas,8823,404,48,201,554405,48201554405,Houston
Census Tract 5544.06; Harris County; Texas,5155,230,48,201,554406,48201554406,Houston
Census Tract 5544.07; Harris County; Texas,6631,387,48,201,554407,48201554407,Houston
Census Tract 5544.08; Harris County; Texas,9942,573,48,201,554408,48201554408,Houston
Census Tract 5544.09; Harris County; Texas,7392,0,48,201,554409,48201554409,Houston
Census Tract 5544.10; Harris County; Texas,3940,274,48,201,554410,48201554410,Houston
Census Tract 5545.01; Harris County; Texas,6252,159,48,201,554501,48201554501,Houston
Census Tract 5545.02; Harris County; Texas,5927,396,48,201,554502,48201554502,Houston
Census Tract 5546; Harris County; Texas,4703,124,48,201,554600,48201554600,Houston
Census Tract 5547.01; Harris County; Texas,3304,393,48,201,554701,48201554701,Houston
Census Tract 5547.02; Harris County; Texas,4576,178,48,201,554702,48201554702,Houston
Census Tract 5548.03; Harris County; Texas,7519,577,48,201,554803,48201554803,Houston
Census Tract 5548.04; Harris County; Texas,4531,107,48,201,554804,48201554804,Houston
Census Tract 5548.05; Harris County; Texas,8906,908,48,201,554805,48201554805,Houston
Census Tract 5548.06; Harris County; Texas,2199,0,48,201,554806,48201554806,Houston
Census Tract 5548.07; Harris County; Texas,6959,1895,48,201,554807,48201554807,Houston
Census Tract 5548.08; Harris County; Texas,3155,348,48,201,554808,48201554808,Houston
Census Tract 5548.09; Harris County; Texas,10846,1418,48,201,554809,48201554809,Houston
Census Tract 5549.02; Harris County; Texas,11253,311,48,201,554902,48201554902,Houston
Census Tract 5549.04; Harris County; Texas,3667,174,48,201,554904,48201554904,Houston
Census Tract 5549.05; Harris County; Texas,7505,734,48,201,554905,48201554905,Houston
Census Tract 5549.06; Harris County; Texas,4279,360,48,201,554906,48201554906,Houston
Census Tract 5549.07; Harris County; Texas,4477,618,48,201,554907,48201554907,Houston
Census Tract 5549.08; Harris County; Texas,7629,263,48,201,554908,48201554908,Houston
Census Tract 5550.01; Harris County; Texas,2564,58,48,201,555001,48201555001,Houston
Census Tract 5550.02; Harris County; Texas,5220,552,48,201,555002,48201555002,Houston
Census Tract 5551.01; Harris County; Texas,4863,307,48,201,555101,48201555101,Houston
Census Tract 5551.02; Harris County; Texas,5862,238,48,201,555102,48201555102,Houston
Census Tract 5552; Harris County; Texas,12630,1714,48,201,555200,48201555200,Houston
Census Tract 5553.01; Harris County; Texas,5083,158,48,201,555301,48201555301,Houston
Census Tract 5553.03; Harris County; Texas,14743,1198,48,201,555303,48201555303,Houston
Census Tract 5553.04; Harris County; Texas,9443,1024,48,201,555304,48201555304,Houston
Census Tract 5553.05; Harris County; Texas,11669,1003,48,201,555305,48201555305,Houston
Census Tract 5554.01; Harris County; Texas,2815,335,48,201,555401,48201555401,Houston
Census Tract 5554.03; Harris County; Texas,5035,364,48,201,555403,48201555403,Houston
Census Tract 5554.04; Harris County; Texas,4000,428,48,201,555404,48201555404,Houston
Census Tract 5555.01; Harris County; Texas,6554,331,48,201,555501,48201555501,Houston
Census Tract 5555.03; Harris County; Texas,13057,385,48,201,555503,48201555503,Houston
Census Tract 5555.04; Harris County; Texas,7813,596,48,201,555504,48201555504,Houston
Census Tract 5555.05; Harris County; Texas,11063,624,48,201,555505,48201555505,Houston
Census Tract 5556; Harris County; Texas,7609,233,48,201,555600,48201555600,Houston
Census Tract 5557.01; Harris County; Texas,11853,281,48,201,555701,48201555701,Houston
Census Tract 5557.03; Harris County; Texas,6305,275,48,201,555703,48201555703,Houston
Census Tract 5557.04; Harris County; Texas,8420,0,48,201,555704,48201555704,Houston
Census Tract 5560; Harris County; Texas,12666,1365,48,201,556000,48201556000,Houston
Census Tract 5561; Harris County; Texas,3484,115,48,201,556100,48201556100,Houston
Census Tract 9800; Harris County; Texas,14,0,48,201,980000,48201980000,Houston
Census Tract 9801; Harris County; Texas,0,0,48,201,980100,48201980100,Houston
Census Tract 9802; Harris County; Texas,127,0,48,201,980200,48201980200,Houston
Census Tract 9803; Harris County; Texas,18,0,48,201,980300,48201980300,Houston
Census Tract 9804; Harris County; Texas,0,0,48,201,980400,48201980400,Houston
Census Tract 9807; Harris County; Texas,1596,184,48,201,980700,48201980700,Houston
