GEOID,total_population,lst_c,hi_c,quadrant,city,lst_median_city,hi_median_city
04013612301,4784,58.15587061556585,32.31501968078751,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013109707,4833,59.10600296000002,34.18679044946821,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013612402,4979,60.280839598751925,32.31501968078751,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013109402,4721,58.172234884510026,33.30751880031277,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013615002,4841,56.94166004097452,32.58828848276658,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013615001,7246,56.40371638143627,32.705018891501915,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013614601,3220,58.109557901799725,32.62849711203191,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013612302,4900,56.343332696049885,32.30897859005257,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013612401,4196,55.47021021367183,32.705018891501915,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013112700,7563,58.34156966649347,33.806902767508106,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116734,1488,58.89100694573078,33.68585166804336,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013112508,2563,58.1281324854218,34.18679044946821,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013112602,8475,57.857339050427576,33.806902767508106,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013109706,3324,59.55110391740343,34.18679044946821,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013113702,2389,58.65573163240161,33.684223247532515,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013981000,696,59.21568222107693,33.55384219869438,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013112516,4476,56.56649644541369,33.806902767508106,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013112517,5106,56.96581315578829,34.18679044946821,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116616,5103,56.657985221670394,33.69158270386449,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116738,6603,56.908701402605864,33.68585166804336,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116617,3685,55.68621448989724,33.69158270386449,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116735,2988,58.577349200000015,33.68585166804336,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116737,3540,56.84538745930868,33.68585166804336,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116614,3619,57.036471854656064,33.68585166804336,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013610002,6753,58.81344082682895,32.424856621511154,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013115400,1706,60.031179446087634,33.55384219869438,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013104202,4995,58.09008488401641,32.62849711203191,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013103608,4338,57.21580279628026,32.62849711203191,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013107101,4950,59.26524348711904,33.30751880031277,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013104226,4516,56.84285970437289,32.62849711203191,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013104207,4402,57.28293660936097,32.62849711203191,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013612700,2223,53.34793208113624,31.306490363261293,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013108501,2723,56.45037222227037,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013112900,4517,57.45125348227888,33.55384219869438,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013113202,2087,58.60940804568842,33.55384219869438,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013113601,4299,58.18589559238404,33.61903272311345,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013611700,6290,55.84420466792496,32.30897859005257,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013611800,7057,57.21703991853516,32.30897859005257,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013612600,2151,54.59680028240158,31.306490363261293,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013613300,7284,58.40586967174826,31.306490363261293,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013106003,3856,56.975761561488866,33.30751880031277,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013106502,3875,54.01536528530525,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013106701,4322,55.03561833110394,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013106802,3486,56.093482867123655,33.30751880031277,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013107601,3177,55.23387739482761,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013107602,2831,54.95306974840686,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013108301,3855,54.15516410517889,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013112514,4804,58.065812620627895,33.806902767508106,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013104204,3053,58.830833973548415,33.30751880031277,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013104205,6919,57.53570384463652,33.30751880031277,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013104206,3987,57.98322717796107,33.30751880031277,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013104212,6424,58.15714860199284,32.62849711203191,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013103611,5034,56.03407659078801,32.705018891501915,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013103612,5643,55.03395454540658,32.705018891501915,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013103614,3032,55.907968977889205,32.705018891501915,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013103615,5530,56.6550362026452,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013103900,6528,58.23389515700002,32.62849711203191,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013103609,6183,56.21659042927319,32.62849711203191,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013104100,7448,58.21872480461413,32.62849711203191,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013103502,6213,57.904041360803255,32.705018891501915,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013103604,4238,57.27913400499835,32.705018891501915,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013103501,3085,56.889721219639526,32.705018891501915,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013103605,6041,54.43889031171528,32.705018891501915,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013612500,4322,55.058107799575644,31.306490363261293,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013618900,7323,56.46964189686483,32.705018891501915,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013103606,4852,57.6593409863158,32.705018891501915,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013103607,4233,56.028888268148656,32.705018891501915,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013116721,3557,56.215406018765016,33.68585166804336,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116725,4999,56.19694004128369,33.67979536143674,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116727,3818,58.217103834905174,33.67979536143674,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116728,5392,57.15508680444003,33.68585166804336,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013616600,6000,58.14025611016136,32.705018891501915,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013104600,4009,57.07753768514523,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013082204,7727,53.56581771415853,34.18679044946821,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013616400,6618,57.159398094605265,32.62849711203191,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013103216,5584,55.53349027757171,32.58828848276658,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013103217,5629,53.9828876811855,32.58828848276658,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013616700,4956,58.534207793272266,32.705018891501915,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013616800,6227,56.95270622340478,32.705018891501915,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013615100,4691,55.41899524801437,32.58828848276658,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013616100,3936,56.888124350099694,32.62849711203191,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013616900,4735,55.9039947379153,32.705018891501915,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013617200,2639,54.21382039519453,32.705018891501915,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013105501,2319,57.01775550285718,33.30751880031277,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013106702,1323,52.97381613909092,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013103302,6028,58.031476869946125,32.705018891501915,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013103303,3923,56.41054567189056,32.705018891501915,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013103304,4406,56.58059111055685,32.705018891501915,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013103306,4194,56.895167991299815,32.705018891501915,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013103400,4237,57.59459069559893,32.705018891501915,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013108400,5776,56.09674071005256,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013108602,6344,55.909947665490265,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013108802,2203,55.26391575090076,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116621,6217,58.68268653412,33.69158270386449,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116620,8440,57.78067704626316,33.94741367276922,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116618,5724,56.940586862334825,33.69158270386449,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013113301,3055,58.607837938400046,33.55384219869438,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116800,2447,57.30890785199339,33.806902767508106,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116900,2763,57.5324113626383,33.806902767508106,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013611500,7884,54.59527230479189,32.30897859005257,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013611600,3100,55.71962334940177,32.30897859005257,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013611900,3423,58.40556559112432,32.30897859005257,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013612000,4344,57.47156372901357,32.31501968078751,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013612200,7629,57.71990789336617,32.31501968078751,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
