city,pc,pc_num,sign,rank,embedding_dim,loading,abs_loading,variable,spearman_r,abs_spearman_r,n
Phoenix,PC2,2,positive,4,A23,0.2329805366359394,0.2329805366359394,poverty_rate,-0.17899220632768723,0.17899220632768723,370
Phoenix,PC2,2,positive,4,A23,0.2329805366359394,0.2329805366359394,total_population_clean,0.1166057008845847,0.1166057008845847,373
Phoenix,PC2,2,positive,4,A23,0.2329805366359394,0.2329805366359394,ALAND,0.11795876669128573,0.11795876669128573,373
Phoenix,PC2,2,positive,4,A23,0.2329805366359394,0.2329805366359394,AWATER,0.10657987552095048,0.10657987552095048,373
Phoenix,PC2,2,positive,5,A17,0.2020268894107089,0.2020268894107089,lst_c,-0.0064212283232382835,0.0064212283232382835,373
Phoenix,PC2,2,positive,5,A17,0.2020268894107089,0.2020268894107089,hi_c,-0.1558421109075643,0.1558421109075643,332
Phoenix,PC2,2,positive,5,A17,0.2020268894107089,0.2020268894107089,hi_minus_lst,-0.024199353140495355,0.024199353140495355,332
Phoenix,PC2,2,positive,5,A17,0.2020268894107089,0.2020268894107089,median_household_income_clean,0.030016337096441897,0.030016337096441897,368
Phoenix,PC2,2,positive,5,A17,0.2020268894107089,0.2020268894107089,poverty_rate,-0.03842015705798495,0.03842015705798495,370
Phoenix,PC2,2,positive,5,A17,0.2020268894107089,0.2020268894107089,total_population_clean,0.04398566142153453,0.04398566142153453,373
Phoenix,PC2,2,positive,5,A17,0.2020268894107089,0.2020268894107089,ALAND,-0.15221287150005017,0.15221287150005017,373
Phoenix,PC2,2,positive,5,A17,0.2020268894107089,0.2020268894107089,AWATER,-0.04392765922906604,0.04392765922906604,373
Phoenix,PC2,2,positive,6,A05,0.1880463194846157,0.1880463194846157,lst_c,0.1365849304507601,0.1365849304507601,373
Phoenix,PC2,2,positive,6,A05,0.1880463194846157,0.1880463194846157,hi_c,-0.1191198412522952,0.1191198412522952,332
Phoenix,PC2,2,positive,6,A05,0.1880463194846157,0.1880463194846157,hi_minus_lst,-0.1947071375237211,0.1947071375237211,332
Phoenix,PC2,2,positive,6,A05,0.1880463194846157,0.1880463194846157,median_household_income_clean,0.5621430003707596,0.5621430003707596,368
Phoenix,PC2,2,positive,6,A05,0.1880463194846157,0.1880463194846157,poverty_rate,-0.4259007676402983,0.4259007676402983,370
Phoenix,PC2,2,positive,6,A05,0.1880463194846157,0.1880463194846157,total_population_clean,0.22569872474814237,0.22569872474814237,373
Phoenix,PC2,2,positive,6,A05,0.1880463194846157,0.1880463194846157,ALAND,0.338682160181771,0.338682160181771,373
Phoenix,PC2,2,positive,6,A05,0.1880463194846157,0.1880463194846157,AWATER,0.1343492331040948,0.1343492331040948,373
Phoenix,PC3,3,negative,1,A07,-0.1802543107364012,0.1802543107364012,lst_c,-0.4310741758356106,0.4310741758356106,373
Phoenix,PC3,3,negative,1,A07,-0.1802543107364012,0.1802543107364012,hi_c,-0.04490942191078236,0.04490942191078236,332
Phoenix,PC3,3,negative,1,A07,-0.1802543107364012,0.1802543107364012,hi_minus_lst,0.4256837917522954,0.4256837917522954,332
Phoenix,PC3,3,negative,1,A07,-0.1802543107364012,0.1802543107364012,median_household_income_clean,0.6074180494967258,0.6074180494967258,368
Phoenix,PC3,3,negative,1,A07,-0.1802543107364012,0.1802543107364012,poverty_rate,-0.5565430659770282,0.5565430659770282,370
Phoenix,PC3,3,negative,1,A07,-0.1802543107364012,0.1802543107364012,total_population_clean,0.08619541839782645,0.08619541839782645,373
Phoenix,PC3,3,negative,1,A07,-0.1802543107364012,0.1802543107364012,ALAND,0.5517300942846929,0.5517300942846929,373
Phoenix,PC3,3,negative,1,A07,-0.1802543107364012,0.1802543107364012,AWATER,0.22883247142919624,0.22883247142919624,373
Phoenix,PC3,3,negative,2,A15,-0.1831986757192275,0.1831986757192275,lst_c,-0.4188965263996677,0.4188965263996677,373
Phoenix,PC3,3,negative,2,A15,-0.1831986757192275,0.1831986757192275,hi_c,-0.4329288208767235,0.4329288208767235,332
Phoenix,PC3,3,negative,2,A15,-0.1831986757192275,0.1831986757192275,hi_minus_lst,0.3129729664145272,0.3129729664145272,332
Phoenix,PC3,3,negative,2,A15,-0.1831986757192275,0.1831986757192275,median_household_income_clean,0.612618542372701,0.612618542372701,368
Phoenix,PC3,3,negative,2,A15,-0.1831986757192275,0.1831986757192275,poverty_rate,-0.5810085280863007,0.5810085280863007,370
Phoenix,PC3,3,negative,2,A15,-0.1831986757192275,0.1831986757192275,total_population_clean,0.08795767982714858,0.08795767982714858,373
Phoenix,PC3,3,negative,2,A15,-0.1831986757192275,0.1831986757192275,ALAND,0.3568934842418723,0.3568934842418723,373
Phoenix,PC3,3,negative,2,A15,-0.1831986757192275,0.1831986757192275,AWATER,0.22546043809168606,0.22546043809168606,373
Phoenix,PC3,3,negative,3,A33,-0.1869217699477725,0.1869217699477725,lst_c,-0.4738736547192524,0.4738736547192524,373
Phoenix,PC3,3,negative,3,A33,-0.1869217699477725,0.1869217699477725,hi_c,0.055625327112209064,0.055625327112209064,332
Phoenix,PC3,3,negative,3,A33,-0.1869217699477725,0.1869217699477725,hi_minus_lst,0.5361860604826426,0.5361860604826426,332
Phoenix,PC3,3,negative,3,A33,-0.1869217699477725,0.1869217699477725,median_household_income_clean,0.21139127662017004,0.21139127662017004,368
Phoenix,PC3,3,negative,3,A33,-0.1869217699477725,0.1869217699477725,poverty_rate,-0.2275999883915208,0.2275999883915208,370
Phoenix,PC3,3,negative,3,A33,-0.1869217699477725,0.1869217699477725,total_population_clean,-0.001701445951574905,0.001701445951574905,373
Phoenix,PC3,3,negative,3,A33,-0.1869217699477725,0.1869217699477725,ALAND,0.15402970289245477,0.15402970289245477,373
Phoenix,PC3,3,negative,3,A33,-0.1869217699477725,0.1869217699477725,AWATER,0.11865295107563444,0.11865295107563444,373
Phoenix,PC3,3,negative,4,A24,-0.1871598990874402,0.1871598990874402,lst_c,-0.28373948621848866,0.28373948621848866,373
Phoenix,PC3,3,negative,4,A24,-0.1871598990874402,0.1871598990874402,hi_c,0.22459810242538988,0.22459810242538988,332
Phoenix,PC3,3,negative,4,A24,-0.1871598990874402,0.1871598990874402,hi_minus_lst,0.3801271879384936,0.3801271879384936,332
Phoenix,PC3,3,negative,4,A24,-0.1871598990874402,0.1871598990874402,median_household_income_clean,0.19924431222052055,0.19924431222052055,368
Phoenix,PC3,3,negative,4,A24,-0.1871598990874402,0.1871598990874402,poverty_rate,-0.17081059759384656,0.17081059759384656,370
Phoenix,PC3,3,negative,4,A24,-0.1871598990874402,0.1871598990874402,total_population_clean,0.06799378525943732,0.06799378525943732,373
Phoenix,PC3,3,negative,4,A24,-0.1871598990874402,0.1871598990874402,ALAND,-0.06250459584115108,0.06250459584115108,373
Phoenix,PC3,3,negative,4,A24,-0.1871598990874402,0.1871598990874402,AWATER,0.002469894345977943,0.002469894345977943,373
Phoenix,PC3,3,negative,5,A59,-0.2289037077779515,0.2289037077779515,lst_c,-0.5987549721798415,0.5987549721798415,373
Phoenix,PC3,3,negative,5,A59,-0.2289037077779515,0.2289037077779515,hi_c,-0.04099267590186115,0.04099267590186115,332
