GEOID,STATEFP,COUNTYFP,TRACTCE,NAME,NAMELSAD,area_km2,GEOIDFQ,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,acs_name,total_population,median_household_income,below_poverty_count,poverty_universe,poverty_rate,city,centroid_lon,centroid_lat,lst_c,air_temp_c,rh_pct,hi_c,hi_minus_lst,has_heat_data,has_alphaearth_embedding,has_pc_scores
32003005806,32,003,005806,58.06,Census Tract 58.06,1.3097761449276675,1400000US32003005806,G5020,S,1310078,0,+36.1371619,-115.3108050,Census Tract 58.06; Clark County; Nevada,4320,81927.0,728,4320,0.1685185185185185,las_vegas,-115.310804990772,36.13716192101867,,,,,,False,False,False
32003003610,32,003,003610,36.10,Census Tract 36.10,2.7029444408554326,1400000US32003003610,G5020,S,2703323,0,+36.2394144,-115.1802273,Census Tract 36.10; Clark County; Nevada,6242,81723.0,698,6242,0.1118231336110221,las_vegas,-115.18022730145273,36.23941441261305,,,,,,False,False,False
32003000600,32,003,000600,6,Census Tract 6,0.6405910549310458,1400000US32003000600,G5020,S,640656,0,+36.1624293,-115.1292682,Census Tract 6; Clark County; Nevada,2857,31587.0,582,2847,0.2044257112750263,las_vegas,-115.1292681845903,36.1624292984863,,,,,,False,False,False
32003003613,32,003,003613,36.13,Census Tract 36.13,2.6056363862976037,1400000US32003003613,G5020,S,2606001,0,+36.2248012,-115.1798033,Census Tract 36.13; Clark County; Nevada,7808,74350.0,756,7720,0.0979274611398963,las_vegas,-115.17980327799111,36.22480120547895,,,,,,False,False,False
32003006202,32,003,006202,62.02,Census Tract 62.02,1.170484794577112,1400000US32003006202,G5020,S,1170521,0,+36.1993100,-115.0352708,Census Tract 62.02; Clark County; Nevada,4780,64359.0,913,4780,0.1910041841004184,las_vegas,-115.03527080027956,36.19931004030584,,,,,,False,False,False
32003005503,32,003,005503,55.03,Census Tract 55.03,1.5934999626774322,1400000US32003005503,G5020,S,1593280,0,+35.9728805,-114.8347863,Census Tract 55.03; Clark County; Nevada,2722,58050.0,313,2722,0.1149889786921381,las_vegas,-114.83478631091621,35.9728804799037,,,,,,False,False,False
32003005828,32,003,005828,58.28,Census Tract 58.28,2.5788046450143747,1400000US32003005828,G5020,S,2579358,0,+36.0050946,-115.2890628,Census Tract 58.28; Clark County; Nevada,9967,106440.0,683,9949,0.0686501155895064,las_vegas,-115.28906280084786,36.005094605663494,,,,,,False,False,False
32003004401,32,003,004401,44.01,Census Tract 44.01,0.6359882142784188,1400000US32003004401,G5020,S,636049,0,+36.2074176,-115.1162843,Census Tract 44.01; Clark County; Nevada,2909,58393.0,535,2898,0.1846100759144237,las_vegas,-115.11628432095071,36.20741757053091,,,,,,False,False,False
32003002985,32,003,002985,29.85,Census Tract 29.85,5.014703936969647,1400000US32003002985,G5020,S,5015449,0,+36.0475906,-115.1956921,Census Tract 29.85; Clark County; Nevada,4439,102813.0,192,4439,0.0432529849065104,las_vegas,-115.195692028411,36.04759059195134,,,,,,False,False,False
32003002845,32,003,002845,28.45,Census Tract 28.45,0.9253508450012696,1400000US32003002845,G5020,S,925441,0,+36.0025623,-115.1301386,Census Tract 28.45; Clark County; Nevada,7464,67302.0,1293,7464,0.1732315112540192,las_vegas,-115.13013860990777,36.00256226055789,,,,,,False,False,False
32003001706,32,003,001706,17.06,Census Tract 17.06,1.9531761626998894,1400000US32003001706,G5020,S,1953339,0,+36.1187404,-115.1056315,Census Tract 17.06; Clark County; Nevada,3831,69915.0,533,3756,0.1419062832800852,las_vegas,-115.10563145267521,36.11874040252983,,,,,,False,False,False
32003001707,32,003,001707,17.07,Census Tract 17.07,0.9857789896626097,1400000US32003001707,G5020,S,985867,0,+36.1260634,-115.1121213,Census Tract 17.07; Clark County; Nevada,1744,66563.0,184,1732,0.1062355658198614,las_vegas,-115.11212130468539,36.12606341549575,,,,,,False,False,False
32003003229,32,003,003229,32.29,Census Tract 32.29,8.203828147272741,1400000US32003003229,G5020,S,8205795,0,+36.3192988,-115.3195125,Census Tract 32.29; Clark County; Nevada,8909,113319.0,570,8909,0.0639802446963744,las_vegas,-115.31951239909698,36.31929873349472,,,,,,False,False,False
32003002847,32,003,002847,28.47,Census Tract 28.47,7.795390740194014,1400000US32003002847,G5020,S,7796310,0,+36.0647540,-115.1522372,Census Tract 28.47; Clark County; Nevada,3840,46756.0,444,3840,0.115625,las_vegas,-115.15223697686373,36.06475397475101,,,,,,False,False,False
32003002837,32,003,002837,28.37,Census Tract 28.37,5.878570749155939,1400000US32003002837,G5020,S,5879297,0,+36.0496529,-115.1600738,Census Tract 28.37; Clark County; Nevada,6138,111404.0,346,6138,0.0563701531443466,las_vegas,-115.1600736414409,36.04965291395191,,,,,,False,False,False
32003002967,32,003,002967,29.67,Census Tract 29.67,0.6171309682995924,1400000US32003002967,G5020,S,617235,0,+36.0965049,-115.2207846,Census Tract 29.67; Clark County; Nevada,4160,54382.0,735,4160,0.1766826923076923,las_vegas,-115.22078460390475,36.096504868241084,,,,,,False,False,False
32003003215,32,003,003215,32.15,Census Tract 32.15,1.3922118473398561,1400000US32003003215,G5020,S,1392499,0,+36.2005107,-115.2707974,Census Tract 32.15; Clark County; Nevada,4320,87889.0,89,4304,0.02067843866171,las_vegas,-115.270797375065,36.2005107232983,,,,,,False,False,False
32003003303,32,003,003303,33.03,Census Tract 33.03,2.490431784693528,1400000US32003003303,G5020,S,2490916,0,+36.2709450,-115.2521876,Census Tract 33.03; Clark County; Nevada,5570,75795.0,1108,5556,0.1994240460763139,las_vegas,-115.25218752438428,36.27094502160956,,,,,,False,False,False
32003000519,32,003,000519,5.19,Census Tract 5.19,1.3305422812237857,1400000US32003000519,G5020,S,1330621,0,+36.1627442,-115.0712758,Census Tract 5.19; Clark County; Nevada,4667,46985.0,715,4649,0.1537965153796515,las_vegas,-115.07127581325271,36.16274415746528,,,,,,False,False,False
32003000101,32,003,000101,1.01,Census Tract 1.01,3.783566463525683,1400000US32003000101,G5020,S,3767445,16683,+36.1821704,-115.1919976,Census Tract 1.01; Clark County; Nevada,6888,75327.0,887,6860,0.1293002915451895,las_vegas,-115.19225976923632,36.18148531499533,,,,,,False,False,False
32003004703,32,003,004703,47.03,Census Tract 47.03,1.7304940553309582,1400000US32003004703,G5020,S,1730597,0,+36.2351412,-115.0727683,Census Tract 47.03; Clark County; Nevada,6469,55268.0,1481,6460,0.2292569659442724,las_vegas,-115.0727682967771,36.23514117765167,,,,,,False,False,False
32003001003,32,003,001003,10.03,Census Tract 10.03,2.590220612818446,1400000US32003001003,G5020,S,2590653,0,+36.1519103,-115.2165348,Census Tract 10.03; Clark County; Nevada,3956,63218.0,203,3947,0.0514314669369141,las_vegas,-115.21653474265766,36.151910263487196,,,,,,False,False,False
32003001004,32,003,001004,10.04,Census Tract 10.04,2.7964407703759826,1400000US32003001004,G5020,S,2796864,0,+36.1521190,-115.1979610,Census Tract 10.04; Clark County; Nevada,6846,50000.0,799,6832,0.1169496487119438,las_vegas,-115.19796102438795,36.15211900142063,,,,,,False,False,False
32003006203,32,003,006203,62.03,Census Tract 62.03,0.7396458143733189,1400000US32003006203,G5020,S,739669,0,+36.2061501,-115.0362598,Census Tract 62.03; Clark County; Nevada,3230,82589.0,481,3141,0.1531359439668895,las_vegas,-115.03625974460738,36.206150053620014,,,,,,False,False,False
32003002979,32,003,002979,29.79,Census Tract 29.79,6.564250275479013,1400000US32003002979,G5020,S,6565312,0,+36.0620606,-115.2129372,Census Tract 29.79; Clark County; Nevada,5143,82143.0,204,5137,0.0397118941016157,las_vegas,-115.21293695844847,36.06206061640523,,,,,,False,False,False
32003003429,32,003,003429,34.29,Census Tract 34.29,1.502279614774728,1400000US32003003429,G5020,S,1502509,0,+36.1927977,-115.1977176,Census Tract 34.29; Clark County; Nevada,5541,51548.0,1544,5524,0.279507603186097,las_vegas,-115.19771753384923,36.19279773016209,,,,,,False,False,False
32003002707,32,003,002707,27.07,Census Tract 27.07,1.6648103220297519,1400000US32003002707,G5020,S,1664974,0,+36.0901144,-115.1244788,Census Tract 27.07; Clark County; Nevada,4310,72470.0,648,4310,0.1503480278422273,las_vegas,-115.12447880998745,36.090114367756186,,,,,,False,False,False
32003005903,32,003,005903,59.03,Census Tract 59.03,10.71297833025622,1400000US32003005903,G5020,S,10703636,0,+36.8288504,-114.0783547,Census Tract 59.03; Clark County; Nevada,3933,82152.0,95,3871,0.024541462154482,las_vegas,-114.07835460933099,36.82885035519044,,,,,,False,False,False
32003005016,32,003,005016,50.16,Census Tract 50.16,7.2816318504110145,1400000US32003005016,G5020,S,7281748,0,+36.0923505,-115.0184107,Census Tract 50.16; Clark County; Nevada,5581,64426.0,660,5505,0.1198910081743869,las_vegas,-115.01841052299244,36.09235036909546,,,,,,False,False,False
32003002604,32,003,002604,26.04,Census Tract 26.04,1.0092448590725551,1400000US32003002604,G5020,S,1009369,0,+36.1047800,-115.1571534,Census Tract 26.04; Clark County; Nevada,1945,32163.0,450,1945,0.2313624678663239,las_vegas,-115.1571533472179,36.10478003669705,,,,,,False,False,False
32003003218,32,003,003218,32.18,Census Tract 32.18,4.041005960573987,1400000US32003003218,G5020,S,4041898,0,+36.1919977,-115.2943267,Census Tract 32.18; Clark County; Nevada,5232,110833.0,548,5232,0.1047400611620795,las_vegas,-115.2943267037259,36.19199772633183,,,,,,False,False,False
32003005504,32,003,005504,55.04,Census Tract 55.04,1.7128726262557905,1400000US32003005504,G5020,S,1712634,0,+35.9636760,-114.8350406,Census Tract 55.04; Clark County; Nevada,3753,72438.0,715,3635,0.1966987620357634,las_vegas,-114.83504054184053,35.96367594776151,,,,,,False,False,False
32003005347,32,003,005347,53.47,Census Tract 53.47,8.983853861377158,1400000US32003005347,G5020,S,8984732,0,+35.9764482,-115.1278596,Census Tract 53.47; Clark County; Nevada,6391,76955.0,947,6391,0.1481771240807385,las_vegas,-115.12785947181509,35.976448240131546,,,,,,False,False,False
32003005348,32,003,005348,53.48,Census Tract 53.48,3.257479124394968,1400000US32003005348,G5020,S,3257767,0,+35.9839410,-115.1137465,Census Tract 53.48; Clark County; Nevada,5677,158859.0,221,5677,0.0389290118020081,las_vegas,-115.11374645523199,35.983941065895344,,,,,,False,False,False
32003005711,32,003,005711,57.11,Census Tract 57.11,569.4672773350242,1400000US32003005711,G5020,S,569502465,0,+35.8655736,-115.0847823,Census Tract 57.11; Clark County; Nevada,4100,151818.0,28,4100,0.0068292682926829,las_vegas,-115.08477471677524,35.86557752965441,,,,,,False,False,False
32003005855,32,003,005855,58.55,Census Tract 58.55,2.5167323465555036,1400000US32003005855,G5020,S,2517269,0,+36.0478083,-115.2897574,Census Tract 58.55; Clark County; Nevada,7805,91059.0,796,7780,0.1023136246786632,las_vegas,-115.2897573394961,36.047808270976276,,,,,,False,False,False
32003005856,32,003,005856,58.56,Census Tract 58.56,1.8646019858307616,1400000US32003005856,G5020,S,1864999,0,+36.0372782,-115.2871563,Census Tract 58.56; Clark County; Nevada,4901,78929.0,739,4862,0.1519950637597696,las_vegas,-115.28715630578998,36.037278199359456,,,,,,False,False,False
32003007200,32,003,007200,72,Census Tract 72,14.862222783570733,1400000US32003007200,G5020,S,14862199,0,+36.1973177,-114.9942222,Census Tract 72; Clark County; Nevada,4690,55286.0,1424,4589,0.3103072564828938,las_vegas,-114.99422187125697,36.197317937735626,,,,,,False,False,False
32003003317,32,003,003317,33.17,Census Tract 33.17,0.8994409430524822,1400000US32003003317,G5020,S,899635,0,+36.3049064,-115.2857125,Census Tract 33.17; Clark County; Nevada,3009,84375.0,155,3009,0.0515121302758391,las_vegas,-115.28571253453991,36.304906366100916,,,,,,False,False,False
32003000526,32,003,000526,5.26,Census Tract 5.26,0.6465628981951359,1400000US32003000526,G5020,S,646616,0,+36.1845885,-115.1027620,Census Tract 5.26; Clark County; Nevada,3085,60774.0,386,3072,0.1256510416666666,las_vegas,-115.10276195717717,36.18458852527137,,,,,,False,False,False
32003005355,32,003,005355,53.55,Census Tract 53.55,7.111650411128331,1400000US32003005355,G5020,S,7112050,0,+35.9935108,-115.0722043,Census Tract 53.55; Clark County; Nevada,5319,88925.0,322,5262,0.0611934625617635,las_vegas,-115.07220410395016,35.99351074868799,,,,,,False,False,False
32003002303,32,003,002303,23.03,Census Tract 23.03,0.37527237327985175,1400000US32003002303,G5020,S,375318,0,+36.1393389,-115.1574737,Census Tract 23.03; Clark County; Nevada,769,82750.0,154,769,0.200260078023407,las_vegas,-115.15747373470606,36.13933893226217,,,,,,False,False,False
32003005715,32,003,005715,57.15,Census Tract 57.15,5.00825100195075,1400000US32003005715,G5020,S,5008577,0,+35.9638876,-115.0840910,Census Tract 57.15; Clark County; Nevada,4565,183214.0,203,4565,0.0444687842278203,las_vegas,-115.08409092552036,35.96388759268595,,,,,,False,False,False
32003005846,32,003,005846,58.46,Census Tract 58.46,4.314290529343302,1400000US32003005846,G5020,S,4315314,0,+36.1030590,-115.3217515,Census Tract 58.46; Clark County; Nevada,6253,94415.0,188,6253,0.0300655685271069,las_vegas,-115.32175155889415,36.10305896076896,,,,,,False,False,False
32003005839,32,003,005839,58.39,Census Tract 58.39,25.584735656793303,1400000US32003005839,G5020,S,25588743,0,+35.9399000,-115.2122865,Census Tract 58.39; Clark County; Nevada,9400,142803.0,776,9400,0.0825531914893617,las_vegas,-115.20836696582295,35.95125063277234,,,,,,False,False,False
32003007600,32,003,007600,76,Census Tract 76,2404.196972505415,1400000US32003007600,G5020,S,2322470071,79975129,+36.4213092,-114.2068706,Census Tract 76; Clark County; Nevada,4738,100208.0,234,4725,0.0495238095238095,las_vegas,-114.22320949020596,36.438219357314004,,,,,,False,False,False
32003006800,32,003,006800,68,Census Tract 68,15.449182430786106,1400000US32003006800,G5020,S,15451024,0,+36.0849785,-115.1538888,Census Tract 68; Clark County; Nevada,5280,63456.0,1167,5252,0.2222010662604722,las_vegas,-115.15388853694311,36.0849785035631,,,,,,False,False,False
32003007500,32,003,007500,75,Census Tract 75,1767.9601298065768,1400000US32003007500,G5020,S,1768685550,15624,+36.2560768,-115.6098388,Census Tract 75; Clark County; Nevada,1316,120300.0,62,1212,0.0511551155115511,las_vegas,-115.62180006564341,36.24219278590851,,,,,,False,False,False
32003005705,32,003,005705,57.05,Census Tract 57.05,225.6454608178146,1400000US32003005705,G5020,S,224201745,1378501,+35.1485812,-114.7375884,Census Tract 57.05; Clark County; Nevada,3380,49821.0,656,3380,0.1940828402366864,las_vegas,-114.69415710974543,35.12444179845013,,,,,,False,False,False
32003005843,32,003,005843,58.43,Census Tract 58.43,3.054291592737283,1400000US32003005843,G5020,S,3055026,0,+36.1516982,-115.3262228,Census Tract 58.43; Clark County; Nevada,2977,96406.0,405,2923,0.1385562777967841,las_vegas,-115.32622278859382,36.151698165810096,,,,,,False,False,False
32003003307,32,003,003307,33.07,Census Tract 33.07,2.7345163228250793,1400000US32003003307,G5020,S,2734968,0,+36.2686888,-115.2161055,Census Tract 33.07; Clark County; Nevada,5913,85306.0,591,5913,0.0999492643328259,las_vegas,-115.21610551694222,36.26868878900018,,,,,,False,False,False
32003003634,32,003,003634,36.34,Census Tract 36.34,1.3587330470859986,1400000US32003003634,G5020,S,1358922,0,+36.2541672,-115.1754469,Census Tract 36.34; Clark County; Nevada,4324,72051.0,320,4290,0.0745920745920745,las_vegas,-115.17544694379535,36.25416718605014,,,,,,False,False,False
32003003635,32,003,003635,36.35,Census Tract 36.35,1.5290445774686443,1400000US32003003635,G5020,S,1529248,0,+36.2680682,-115.1655868,Census Tract 36.35; Clark County; Nevada,6158,84375.0,262,6158,0.0425462812601494,las_vegas,-115.16558679737652,36.26806815603513,,,,,,False,False,False
32003003644,32,003,003644,36.44,Census Tract 36.44,1.2976461505580816,1400000US32003003644,G5020,S,1297810,0,+36.2212629,-115.1614048,Census Tract 36.44; Clark County; Nevada,4903,68792.0,489,4903,0.0997348562104833,las_vegas,-115.16140480052853,36.221262885742576,,,,,,False,False,False
32003003642,32,003,003642,36.42,Census Tract 36.42,2.6188375927923704,1400000US32003003642,G5020,S,2619137,0,+36.2250523,-115.1431647,Census Tract 36.42; Clark County; Nevada,4565,79195.0,537,4556,0.1178665496049165,las_vegas,-115.14316463125029,36.2250522871425,,,,,,False,False,False
32003004926,32,003,004926,49.26,Census Tract 49.26,1.341330904173016,1400000US32003004926,G5020,S,1341372,0,+36.1408824,-115.0382309,Census Tract 49.26; Clark County; Nevada,4320,76071.0,244,4248,0.0574387947269303,las_vegas,-115.03823084692361,36.140882436585265,,,,,,False,False,False
32003006104,32,003,006104,61.04,Census Tract 61.04,108.4672219300106,1400000US32003006104,G5020,S,108464590,0,+36.1468850,-114.9675692,Census Tract 61.04; Clark County; Nevada,5426,108281.0,207,5426,0.0381496498341319,las_vegas,-114.96756835593885,36.14688530389641,,,,,,False,False,False
32003003314,32,003,003314,33.14,Census Tract 33.14,15.800375533622427,1400000US32003003314,G5020,S,15794569,8791,+36.3251871,-115.2630783,Census Tract 33.14; Clark County; Nevada,7959,123945.0,241,7959,0.0302801859530091,las_vegas,-115.24570633857452,36.324222383364145,,,,,,False,False,False
32003003620,32,003,003620,36.20,Census Tract 36.20,2.317048497178298,1400000US32003003620,G5020,S,2317376,0,+36.2834371,-115.1782641,Census Tract 36.20; Clark County; Nevada,5506,115299.0,494,5506,0.0897203051216854,las_vegas,-115.17826405031596,36.28343712165484,,,,,,False,False,False
32003003632,32,003,003632,36.32,Census Tract 36.32,1.3264317076971672,1400000US32003003632,G5020,S,1326618,0,+36.2691396,-115.1754329,Census Tract 36.32; Clark County; Nevada,3508,92765.0,109,3508,0.0310718358038768,las_vegas,-115.17543289206827,36.26913959363469,,,,,,False,False,False
32003005612,32,003,005612,56.12,Census Tract 56.12,2.5600436196048375,1400000US32003005612,G5020,S,2558781,0,+36.5407786,-114.4428999,Census Tract 56.12; Clark County; Nevada,1828,59875.0,260,1828,0.1422319474835886,las_vegas,-114.44289981139376,36.54077852319332,,,,,,False,False,False
32003002811,32,003,002811,28.11,Census Tract 28.11,2.41849790767275,1400000US32003002811,G5020,S,2418731,0,+36.0341924,-115.1252047,Census Tract 28.11; Clark County; Nevada,4429,112750.0,126,4429,0.0284488597877624,las_vegas,-115.12520469892338,36.03419237888808,,,,,,False,False,False
32003002828,32,003,002828,28.28,Census Tract 28.28,3.189754768446431,1400000US32003002828,G5020,S,3190154,0,+36.0334337,-115.1633581,Census Tract 28.28; Clark County; Nevada,3311,78750.0,336,3278,0.1025015253203172,las_vegas,-115.16335804117946,36.033433737792464,,,,,,False,False,False
32003003315,32,003,003315,33.15,Census Tract 33.15,1.0059899433551982,1400000US32003003315,G5020,S,1006209,0,+36.3111901,-115.2877278,Census Tract 33.15; Clark County; Nevada,3269,96906.0,286,3248,0.0880541871921182,las_vegas,-115.28772778331849,36.3111900576835,,,,,,False,False,False
32003001712,32,003,001712,17.12,Census Tract 17.12,1.535218560950811,1400000US32003001712,G5020,S,1535348,0,+36.1056438,-115.1076198,Census Tract 17.12; Clark County; Nevada,4446,70750.0,542,4446,0.1219073324336482,las_vegas,-115.10761978113953,36.10564375664628,,,,,,False,False,False
32003003626,32,003,003626,36.26,Census Tract 36.26,7.988698844216028,1400000US32003003626,G5020,S,7989429,0,+36.2446091,-115.1130517,Census Tract 36.26; Clark County; Nevada,4482,109042.0,334,4482,0.074520303435966,las_vegas,-115.11305163501768,36.24460925042521,,,,,,False,False,False
32003005437,32,003,005437,54.37,Census Tract 54.37,18.98181898728615,1400000US32003005437,G5020,S,17708370,1272345,+36.1045511,-114.9246307,Census Tract 54.37; Clark County; Nevada,6277,138882.0,394,6170,0.0638573743922204,las_vegas,-114.92700608395522,36.10341448270546,,,,,,False,False,False
32003000518,32,003,000518,5.18,Census Tract 5.18,1.8296350199316989,1400000US32003000518,G5020,S,1829769,0,+36.1625578,-115.0929382,Census Tract 5.18; Clark County; Nevada,5433,46372.0,1294,5393,0.2399406638234748,las_vegas,-115.09293818804663,36.16255783563105,,,,,,False,False,False
32003001005,32,003,001005,10.05,Census Tract 10.05,3.239989086004564,1400000US32003001005,G5020,S,3240447,0,+36.1671926,-115.1828166,Census Tract 10.05; Clark County; Nevada,1240,118199.0,116,1234,0.0940032414910859,las_vegas,-115.18281658269676,36.16719254992992,,,,,,False,False,False
32003001607,32,003,001607,16.07,Census Tract 16.07,1.4486976982969737,1400000US32003001607,G5020,S,1448778,0,+36.1243394,-115.0713009,Census Tract 16.07; Clark County; Nevada,4334,59692.0,933,4334,0.2152745731425934,las_vegas,-115.07130084431172,36.12433935134001,,,,,,False,False,False
32003005813,32,003,005813,58.13,Census Tract 58.13,1.2990881443858613,1400000US32003005813,G5020,S,1299363,0,+36.1075559,-115.2835234,Census Tract 58.13; Clark County; Nevada,4773,75755.0,377,4773,0.0789859627068929,las_vegas,-115.28352335147619,36.107555891677116,,,,,,False,False,False
32003006103,32,003,006103,61.03,Census Tract 61.03,1.373063149109328,1400000US32003006103,G5020,S,1373082,0,+36.1934596,-115.0173467,Census Tract 61.03; Clark County; Nevada,2930,62278.0,301,2930,0.1027303754266211,las_vegas,-115.01734669069548,36.1934596448408,,,,,,False,False,False
32003006201,32,003,006201,62.01,Census Tract 62.01,2.564746630402919,1400000US32003006201,G5020,S,2564865,0,+36.2072690,-115.0529500,Census Tract 62.01; Clark County; Nevada,4248,47925.0,657,4239,0.1549893842887473,las_vegas,-115.05530884636926,36.20550403697023,,,,,,False,False,False
32003002937,32,003,002937,29.37,Census Tract 29.37,1.2105420542319256,1400000US32003002937,G5020,S,1210736,0,+36.1338212,-115.2118105,Census Tract 29.37; Clark County; Nevada,5822,54661.0,1791,5822,0.3076262452765372,las_vegas,-115.21181052965521,36.13382123278772,,,,,,False,False,False
32003002938,32,003,002938,29.38,Census Tract 29.38,1.9463063579789868,1400000US32003002938,G5020,S,1946632,0,+36.1360379,-115.2196218,Census Tract 29.38; Clark County; Nevada,1679,55417.0,300,1677,0.1788908765652951,las_vegas,-115.21962177527247,36.13603788197051,,,,,,False,False,False
32003002808,32,003,002808,28.08,Census Tract 28.08,4.518476533515814,1400000US32003002808,G5020,S,4518859,0,+36.0625599,-115.1070376,Census Tract 28.08; Clark County; Nevada,2036,84750.0,290,2027,0.1430685742476566,las_vegas,-115.10703754691002,36.062559966289854,,,,,,False,False,False
32003002810,32,003,002810,28.10,Census Tract 28.10,1.2110892177397263,1400000US32003002810,G5020,S,1211253,0,+36.0357371,-115.1765436,Census Tract 28.10; Clark County; Nevada,3891,63562.0,534,3891,0.1372397841171935,las_vegas,-115.17654358631037,36.035737085313066,,,,,,False,False,False
32003003419,32,003,003419,34.19,Census Tract 34.19,1.5131481239687903,1400000US32003003419,G5020,S,1513418,0,+36.1995618,-115.2341282,Census Tract 34.19; Clark County; Nevada,5578,44861.0,1619,5459,0.2965744641875801,las_vegas,-115.23412821180132,36.19956175741666,,,,,,False,False,False
32003003420,32,003,003420,34.20,Census Tract 34.20,1.30775331049735,1400000US32003003420,G5020,S,1307968,0,+36.1992602,-115.2148496,Census Tract 34.20; Clark County; Nevada,4711,62714.0,679,4676,0.1452095808383233,las_vegas,-115.21484961099692,36.199260179385014,,,,,,False,False,False
32003003421,32,003,003421,34.21,Census Tract 34.21,1.156020924149661,1400000US32003003421,G5020,S,1156242,0,+36.1924112,-115.2523283,Census Tract 34.21; Clark County; Nevada,3658,79653.0,280,3596,0.0778642936596218,las_vegas,-115.25232829441187,36.1924111634438,,,,,,False,False,False
32003003227,32,003,003227,32.27,Census Tract 32.27,2.1170639591720377,1400000US32003003227,G5020,S,2117575,0,+36.1636768,-115.3265865,Census Tract 32.27; Clark County; Nevada,4157,79970.0,187,3939,0.0474739781670474,las_vegas,-115.32658644492237,36.16367683494644,,,,,,False,False,False
32003003306,32,003,003306,33.06,Census Tract 33.06,2.6526579595433017,1400000US32003003306,G5020,S,2653099,0,+36.2538667,-115.2164492,Census Tract 33.06; Clark County; Nevada,4224,90056.0,238,4224,0.0563446969696969,las_vegas,-115.21644914278662,36.253866700534154,,,,,,False,False,False
32003003408,32,003,003408,34.08,Census Tract 34.08,2.0148230729904157,1400000US32003003408,G5020,S,2015214,0,+36.2404530,-115.2535888,Census Tract 34.08; Clark County; Nevada,4828,78417.0,317,4794,0.0661243220692532,las_vegas,-115.25358876715367,36.24045297154551,,,,,,False,False,False
32003003409,32,003,003409,34.09,Census Tract 34.09,1.7181047883784544,1400000US32003003409,G5020,S,1718422,0,+36.2396146,-115.2407916,Census Tract 34.09; Clark County; Nevada,5388,71188.0,510,5365,0.0950605778191985,las_vegas,-115.24079157918479,36.23961460884082,,,,,,False,False,False
32003003412,32,003,003412,34.12,Census Tract 34.12,1.8917914501602653,1400000US32003003412,G5020,S,1892138,0,+36.2254206,-115.2403615,Census Tract 34.12; Clark County; Nevada,4889,62588.0,598,4889,0.1223154019226835,las_vegas,-115.24036150536728,36.2254205935612,,,,,,False,False,False
32003003413,32,003,003413,34.13,Census Tract 34.13,2.5940763372886644,1400000US32003003413,G5020,S,2594524,0,+36.2249429,-115.2266042,Census Tract 34.13; Clark County; Nevada,5791,58249.0,1238,5761,0.214893247700052,las_vegas,-115.22660418690404,36.224942881021924,,,,,,False,False,False
32003003414,32,003,003414,34.14,Census Tract 34.14,3.194587300214427,1400000US32003003414,G5020,S,3195121,0,+36.2305459,-115.2160812,Census Tract 34.14; Clark County; Nevada,2825,115268.0,231,2684,0.0860655737704918,las_vegas,-115.2160811352491,36.23054583836272,,,,,,False,False,False
32003003415,32,003,003415,34.15,Census Tract 34.15,3.9853897719064193,1400000US32003003415,G5020,S,3986138,0,+36.2095059,-115.2456103,Census Tract 34.15; Clark County; Nevada,7571,51875.0,1790,7571,0.2364284770836085,las_vegas,-115.24561024077303,36.2095059090834,,,,,,False,False,False
32003005875,32,003,005875,58.75,Census Tract 58.75,1.3942570983343299,1400000US32003005875,G5020,S,1394571,0,+36.1190868,-115.3055123,Census Tract 58.75; Clark County; Nevada,3215,71722.0,383,3215,0.1191290824261275,las_vegas,-115.30551227236165,36.1190868430814,,,,,,False,False,False
32003005115,32,003,005115,51.15,Census Tract 51.15,1.868100282051512,1400000US32003005115,G5020,S,1868159,0,+36.0416833,-115.0384014,Census Tract 51.15; Clark County; Nevada,3082,58882.0,358,3082,0.1161583387410772,las_vegas,-115.03840136948571,36.04168325281517,,,,,,False,False,False
32003005870,32,003,005870,58.70,Census Tract 58.70,0.6894319886596204,1400000US32003005870,G5020,S,689587,0,+36.0738969,-115.3023037,Census Tract 58.70; Clark County; Nevada,4135,104375.0,695,4135,0.1680773881499395,las_vegas,-115.30230372957494,36.07389686161943,,,,,,False,False,False
32003005873,32,003,005873,58.73,Census Tract 58.73,1.595695572925754,1400000US32003005873,G5020,S,1596117,0,+36.1646953,-115.3599303,Census Tract 58.73; Clark County; Nevada,4574,159063.0,85,4568,0.0186077057793345,las_vegas,-115.35993029569599,36.164695306649406,,,,,,False,False,False
32003002814,32,003,002814,28.14,Census Tract 28.14,2.2611363605337536,1400000US32003002814,G5020,S,2261363,0,+36.0197522,-115.1282152,Census Tract 28.14; Clark County; Nevada,5121,87083.0,480,5046,0.0951248513674197,las_vegas,-115.1282151934303,36.01975217667888,,,,,,False,False,False
32003005805,32,003,005805,58.05,Census Tract 58.05,2.231779652905282,1400000US32003005805,G5020,S,2232259,0,+36.1508102,-115.2872916,Census Tract 58.05; Clark County; Nevada,3430,81324.0,369,3413,0.1081160269557574,las_vegas,-115.28729159708635,36.15081023786875,,,,,,False,False,False
32003002823,32,003,002823,28.23,Census Tract 28.23,0.8935525273101445,1400000US32003002823,G5020,S,893631,0,+36.0972275,-115.1085368,Census Tract 28.23; Clark County; Nevada,3990,58519.0,758,3980,0.1904522613065326,las_vegas,-115.1085368189196,36.09722747419271,,,,,,False,False,False
