GEOID,city,STATEFP,COUNTYFP,TRACTCE,NAME,NAMELSAD,ALAND,AWATER,area_km2,total_population_clean,median_household_income_clean,below_poverty_count,poverty_universe,poverty_rate,heat_source_file,notes,lst_c,air_temp_c,rh_pct,hi_c,hi_minus_lst,has_heat_data,heat_merge_status
32003005363,las_vegas,32,3,5363,53.63,Census Tract 53.63,985472,0,0.9854439280439544,2363,65686.0,305,2363,0.1290732120186204,,,46.81153846153848,34.11268558225766,16.50840054616018,32.104452955425614,-14.707085506112868,True,ok
32003005862,las_vegas,32,3,5862,58.62,Census Tract 58.62,1980655,0,1.980377543579534,6918,77667.0,441,6918,0.0637467476149176,,,45.2959041394336,32.34070408033252,17.338595777658483,30.458873194255343,-14.83703094517826,True,ok
32003005441,las_vegas,32,3,5441,54.41,Census Tract 54.41,6652575,0,6.652727092579666,7198,120000.0,483,7198,0.0671019727702139,,,48.4985486891386,35.11646976194532,16.48595065754089,33.093711702871204,-15.404836986267398,True,ok
32003002851,las_vegas,32,3,2851,28.51,Census Tract 28.51,1552589,0,1.5524240225433863,7093,87933.0,789,7061,0.1117405466647783,,,46.60614783226727,32.34070408033252,17.338595777658483,30.458873194255343,-16.147274638011925,True,ok
32003002853,las_vegas,32,3,2853,28.53,Census Tract 28.53,1177747,0,1.177613203987991,3218,84375.0,90,3218,0.0279676817899316,,,46.60693243243246,32.34070408033252,17.338595777658483,30.458873194255343,-16.148059238177115,True,ok
32003003666,las_vegas,32,3,3666,36.66,Census Tract 36.66,1587813,0,1.5875760916119206,4337,87446.0,69,4337,0.0159096149412035,,,46.23469818913484,32.588198100656385,17.971032467531902,30.765369059195162,-15.469329129939677,True,ok
32003005861,las_vegas,32,3,5861,58.61,Census Tract 58.61,346708,0,0.3466585519573088,1713,140531.0,28,1705,0.0164222873900293,,,45.45108695652178,,,,,False,missing
32003002902,las_vegas,32,3,2902,29.02,Census Tract 29.02,2486142,0,2.4857017140159794,4941,103375.0,279,4748,0.0587615838247683,,,46.37138960481104,32.73324063066096,17.15745094530203,30.816047771731157,-15.555341833079886,True,ok
32003005113,las_vegas,32,3,5113,51.13,Census Tract 51.13,4139876,0,4.139740895818828,3296,73165.0,230,3074,0.0748210800260247,,,48.08821696696699,34.11268558225766,16.50840054616018,32.104452955425614,-15.983764011541375,True,ok
32003006001,las_vegas,32,3,6001,60.01,Census Tract 60.01,9456126,0,9.455576767016046,9608,49896.0,1886,8626,0.2186413169487595,,,48.17383277962352,32.78920633067228,17.095283073660447,30.894111814136732,-17.279720965486785,True,ok
32003002404,las_vegas,32,3,2404,24.04,Census Tract 24.04,683025,0,0.6829485037917723,5078,29696.0,1772,5055,0.3505440158259149,,,46.13435724962634,,,,,False,missing
32003004914,las_vegas,32,3,4914,49.14,Census Tract 49.14,1340654,0,1.3405934094089782,2530,70870.0,421,2530,0.1664031620553359,,,48.96898391812869,34.04999363111408,16.763361193592534,32.08101575859078,-16.887968159537913,True,ok
32003005502,las_vegas,32,3,5502,55.02,Census Tract 55.02,39441904,0,39.44835184645643,4459,102813.0,252,4459,0.0565149136577708,,,49.256297514033704,34.470670042176195,17.98677255965926,32.576804841796466,-16.679492672237238,True,ok
32003005613,las_vegas,32,3,5613,56.13,Census Tract 56.13,2136510227,290469720,2427.773626830878,3837,90357.0,218,3837,0.0568152202241334,,,47.40568457565621,34.420191174827025,18.865641143797674,32.65889608934392,-14.74678848631229,True,ok
32003005721,las_vegas,32,3,5721,57.21,Census Tract 57.21,2985430,0,2.985185316364063,3175,118839.0,239,3175,0.0752755905511811,,,46.22597652081114,32.34070408033252,17.338595777658483,30.458873194255343,-15.767103326555794,True,ok
32003005365,las_vegas,32,3,5365,53.65,Census Tract 53.65,6774325,0,6.774158296749677,4191,153352.0,152,4135,0.0367593712212817,,,46.459037494284445,34.11268558225766,16.50840054616018,32.104452955425614,-14.35458453885883,True,ok
32003005869,las_vegas,32,3,5869,58.69,Census Tract 58.69,665497,0,0.6653457920826504,3571,94239.0,359,3556,0.1009561304836895,,,46.44122053872057,31.18807166647731,17.17225113763374,29.346202007206823,-17.095018531513748,True,ok
32003003268,las_vegas,32,3,3268,32.68,Census Tract 32.68,4959343,0,4.958265734634655,4071,150522.0,214,4071,0.0525669368705477,,,46.00843383584593,32.66904403023068,18.768250151127596,30.8977331107037,-15.110700725142227,True,ok
32003003656,las_vegas,32,3,3656,36.56,Census Tract 36.56,2052700,0,2.0524963120527144,4447,78824.0,135,4430,0.0304740406320541,,,48.001456140350896,32.588198100656385,17.971032467531902,30.765369059195162,-17.236087081155734,True,ok
32003005102,las_vegas,32,3,5102,51.02,Census Tract 51.02,1926727,0,1.9265899352303608,5193,80888.0,553,5160,0.1071705426356589,,,46.45192794279432,34.11268558225766,16.50840054616018,32.104452955425614,-14.347474987368706,True,ok
32003005103,las_vegas,32,3,5103,51.03,Census Tract 51.03,1991459,0,1.99133791255752,5306,78992.0,270,5282,0.0511170011359333,,,46.90208004212746,34.11268558225766,16.50840054616018,32.104452955425614,-14.797627086701844,True,ok
32003003318,las_vegas,32,3,3318,33.18,Census Tract 33.18,2251894,0,2.251421715913596,6278,97360.0,454,6241,0.0727447524435186,,,46.11521718602459,32.10019409937844,18.969987227376585,30.35746950418516,-15.757747681839426,True,ok
32003003308,las_vegas,32,3,3308,33.08,Census Tract 33.08,2390105,0,2.389674461689392,2874,120000.0,77,2854,0.0269796776454099,,,45.85543137254904,32.66904403023068,18.768250151127596,30.8977331107037,-14.95769826184534,True,ok
32003003427,las_vegas,32,3,3427,34.27,Census Tract 34.27,1202169,0,1.2019740615183805,4255,50063.0,1006,4255,0.236427732079906,,,47.79608815427001,32.66904403023068,18.768250151127596,30.8977331107037,-16.89835504356631,True,ok
32003003426,las_vegas,32,3,3426,34.26,Census Tract 34.26,1248000,0,1.2477921615621146,2748,59271.0,264,2748,0.0960698689956331,,,47.63853018372707,32.66904403023068,18.768250151127596,30.8977331107037,-16.74079707302337,True,ok
32003000301,las_vegas,32,3,301,3.01,Census Tract 3.01,3657040,0,3.6566043028309423,2958,29250.0,1183,2940,0.4023809523809524,,,47.5826785714286,33.556548276154764,17.102215073828965,31.627775852444717,-15.954902718983885,True,ok
32003005702,las_vegas,32,3,5702,57.02,Census Tract 57.02,18818385,2560814,21.387230399796618,3311,38432.0,971,3311,0.2932648746602235,,,49.201462646718085,34.45724124270971,18.910022989301034,32.66853447054617,-16.532928176171914,True,ok
32003005501,las_vegas,32,3,5501,55.01,Census Tract 55.01,54648892,83408,54.73820058497621,3954,43964.0,301,3751,0.0802452679285523,,,49.41439275437888,34.331758282037974,17.5520654903481,32.40724132123948,-17.0071514331394,True,ok
32003005902,las_vegas,32,3,5902,59.02,Census Tract 59.02,5650775872,2569053,5652.810335163806,1107,67619.0,203,1107,0.1833785004516711,,,45.42845684674513,30.654072442461377,17.787616707369864,28.95253780895426,-16.475919037790867,True,ok
32003002708,las_vegas,32,3,2708,27.08,Census Tract 27.08,374461,0,0.3744201806495414,3017,53929.0,507,2985,0.1698492462311557,,,47.30230971128613,33.93488751839894,16.899388140890093,31.968054492595165,-15.334255218690963,True,ok
32003003410,las_vegas,32,3,3410,34.1,Census Tract 34.10,2166741,0,2.1663714791846314,5217,83594.0,238,5186,0.045892788276128,,,46.58741017964075,32.66904403023068,18.768250151127596,30.8977331107037,-15.689677068937048,True,ok
32003002940,las_vegas,32,3,2940,29.4,Census Tract 29.40,980994,0,0.9807944816781606,3929,82083.0,272,3929,0.0692288114023924,,,45.43902680652683,,,,,False,missing
32003003223,las_vegas,32,3,3223,32.23,Census Tract 32.23,4365103,0,4.364108232386555,3534,135417.0,316,3534,0.0894170911148839,,,44.45657988587735,30.918274898804768,17.965562451269523,29.145156873220696,-15.311423012656658,True,ok
32003005007,las_vegas,32,3,5007,50.07,Census Tract 50.07,1287775,0,1.2877208181736826,2356,83774.0,203,2356,0.0861629881154499,,,48.552066014669954,34.04999363111408,16.763361193592534,32.08101575859078,-16.471050256079174,True,ok
32003006204,las_vegas,32,3,6204,62.04,Census Tract 62.04,6620646,0,6.620504709273589,5469,75880.0,610,5469,0.1115377582739074,,,47.49002765923823,32.78920633067228,17.095283073660447,30.894111814136732,-16.595915845101498,True,ok
32003005818,las_vegas,32,3,5818,58.18,Census Tract 58.18,526676588,0,526.4115417918463,5884,57813.0,55,736,0.0747282608695652,,,42.88135434661755,29.682992389170053,17.65198367690063,28.0092616578992,-14.87209268871835,True,ok
32003004917,las_vegas,32,3,4917,49.17,Census Tract 49.17,1263809,0,1.2637704554120728,3580,78409.0,192,3580,0.0536312849162011,,,48.509115479115515,34.04999363111408,16.763361193592534,32.08101575859078,-16.428099720524735,True,ok
32003004918,las_vegas,32,3,4918,49.18,Census Tract 49.18,1344606,0,1.3445674950569766,4172,73664.0,237,4154,0.0570534424650938,,,48.49491942324006,34.04999363111408,16.763361193592534,32.08101575859078,-16.413903664649283,True,ok
32003004919,las_vegas,32,3,4919,49.19,Census Tract 49.19,1311964,0,1.3119232765979532,4307,75761.0,127,4301,0.0295280167402929,,,48.541337121212145,34.04999363111408,16.763361193592534,32.08101575859078,-16.460321362621364,True,ok
32003004920,las_vegas,32,3,4920,49.2,Census Tract 49.20,1299483,0,1.2994222306517709,5609,58924.0,954,5609,0.1700837939026564,,,49.194632414369295,34.04999363111408,16.763361193592534,32.08101575859078,-17.113616655778515,True,ok
32003005716,las_vegas,32,3,5716,57.16,Census Tract 57.16,2275301,0,2.275154150790041,4588,95375.0,166,4588,0.0361813426329555,,,45.61947740112996,32.56788312386743,16.951649578173665,30.657025551711687,-14.962451849418276,True,ok
32003005104,las_vegas,32,3,5104,51.04,Census Tract 51.04,1092445,0,1.0923863477279887,3256,97418.0,133,3248,0.0409482758620689,,,46.975191021967554,34.11268558225766,16.50840054616018,32.104452955425614,-14.87073806654194,True,ok
32003005012,las_vegas,32,3,5012,50.12,Census Tract 50.12,935497,0,0.935465997335855,2494,58065.0,648,2494,0.2598235765838011,,,48.95355376344089,34.04999363111408,16.763361193592534,32.08101575859078,-16.872538004850107,True,ok
32003004915,las_vegas,32,3,4915,49.15,Census Tract 49.15,1367666,0,1.367603731966752,3218,72269.0,627,3218,0.194841516469857,,,48.914630102040846,,,,,False,missing
32003004916,las_vegas,32,3,4916,49.16,Census Tract 49.16,1349140,0,1.349081146780874,2521,81298.0,247,2516,0.0981717011128775,,,48.84875000000003,34.04999363111408,16.763361193592534,32.08101575859078,-16.76773424140925,True,ok
