GEOID,air_temp_c,rh_pct,hi_c
32003003645,32.588198100656385,17.971032467531902,30.765369059195162
32003003646,32.65287484431582,18.608806614408458,30.871260300401993
32003003647,32.78920633067228,17.095283073660447,30.894111814136732
32003003648,32.78920633067228,17.095283073660447,30.894111814136732
32003003649,32.78920633067228,17.095283073660447,30.894111814136732
32003003650,32.588198100656385,17.971032467531902,30.765369059195162
32003003651,,,
32003003652,32.588198100656385,17.971032467531902,30.765369059195162
32003003653,32.588198100656385,17.971032467531902,30.765369059195162
32003003654,32.588198100656385,17.971032467531902,30.765369059195162
32003003655,32.588198100656385,17.971032467531902,30.765369059195162
32003003656,32.588198100656385,17.971032467531902,30.765369059195162
32003003657,31.493748109369655,17.99646491850033,29.722723655957097
32003003658,,,
32003003659,,,
32003003660,32.588198100656385,17.971032467531902,30.765369059195162
32003003661,32.588198100656385,17.971032467531902,30.765369059195162
32003003662,30.864705934385594,18.62705916782039,29.154310615918835
32003003663,32.62862106544353,18.369641309329747,30.83155108494943
32003003664,32.620536472486094,18.28991954097018,30.818314679798576
32003003665,32.64209538703925,18.502510923262363,30.853611760200852
32003003666,32.588198100656385,17.971032467531902,30.765369059195162
32003003700,32.726533840013296,17.84691569700291,30.888570029659384
32003003800,33.556548276154764,17.102215073828965,31.627775852444717
32003004000,33.556548276154764,17.102215073828965,31.627775852444717
32003004100,33.556548276154764,17.102215073828965,31.627775852444717
32003004200,32.588198100656385,17.971032467531902,30.765369059195162
32003004301,32.588198100656385,17.971032467531902,30.765369059195162
32003004302,,,
32003004401,32.588198100656385,17.971032467531902,30.765369059195162
32003004402,32.588198100656385,17.971032467531902,30.765369059195162
32003004500,,,
32003004601,32.588198100656385,17.971032467531902,30.765369059195162
32003004602,32.62839974665957,17.79588258875761,30.791117610183477
32003004703,32.78920633067228,17.095283073660447,30.894111814136732
32003004707,,,
32003004709,34.04999363111408,16.763361193592534,32.08101575859078
32003004710,34.04999363111408,16.763361193592534,32.08101575859078
32003004712,32.78920633067228,17.095283073660447,30.894111814136732
32003004713,32.78920633067228,17.095283073660447,30.894111814136732
32003004714,32.78920633067228,17.095283073660447,30.894111814136732
32003004715,,,
32003004716,32.78920633067228,17.095283073660447,30.894111814136732
32003004717,32.78920633067228,17.095283073660447,30.894111814136732
32003004907,34.04999363111408,16.763361193592534,32.08101575859078
32003004910,34.04999363111408,16.763361193592534,32.08101575859078
32003004911,34.04999363111408,16.763361193592534,32.08101575859078
32003004912,34.04999363111408,16.763361193592534,32.08101575859078
32003004914,34.04999363111408,16.763361193592534,32.08101575859078
32003004915,,,
32003004916,34.04999363111408,16.763361193592534,32.08101575859078
32003004917,34.04999363111408,16.763361193592534,32.08101575859078
32003004918,34.04999363111408,16.763361193592534,32.08101575859078
32003004919,34.04999363111408,16.763361193592534,32.08101575859078
32003004920,34.04999363111408,16.763361193592534,32.08101575859078
32003004921,,,
32003004923,34.04999363111408,16.763361193592534,32.08101575859078
32003004924,34.04999363111408,16.763361193592534,32.08101575859078
32003004925,34.04999363111408,16.763361193592534,32.08101575859078
32003004926,34.04999363111408,16.763361193592534,32.08101575859078
32003005005,34.04999363111408,16.763361193592534,32.08101575859078
32003005006,34.04999363111408,16.763361193592534,32.08101575859078
32003005007,34.04999363111408,16.763361193592534,32.08101575859078
32003005010,34.11268558225766,16.50840054616018,32.104452955425614
32003005011,34.11268558225766,16.50840054616018,32.104452955425614
32003005012,34.04999363111408,16.763361193592534,32.08101575859078
32003005013,34.04999363111408,16.763361193592534,32.08101575859078
32003005014,34.04999363111408,16.763361193592534,32.08101575859078
32003005015,34.04999363111408,16.763361193592534,32.08101575859078
32003005016,34.097012594471764,16.572140708018267,32.098593656216906
32003005017,34.11268558225766,16.50840054616018,32.104452955425614
32003005102,34.11268558225766,16.50840054616018,32.104452955425614
32003005103,34.11268558225766,16.50840054616018,32.104452955425614
