ALAND,AWATER,COUNTYFP,FUNCSTAT,GEOID,GEOIDFQ,INTPTLAT,INTPTLON,MTFCC,NAME,NAMELSAD,STATEFP,TRACTCE,centroid_in_city,city,city_context,city_label,hi_c,intersects_city,lst_c,state_fips,state_name,analysis_ready,lst_pct,hi_pct,hi_minus_lst_pct,lst_hot,hi_hot,mismatch_class,priority_flag,q75_lst_c,q75_hi_c,q75_hi_minus_lst_pct
1962882,0,031,S,17031740200,1400000US17031740200,+41.7047017,-087.7127057,G5020,7402,Census Tract 7402,17,740200,True,chicago,Great Lakes / large grid city,Chicago,21.730146980285614,True,35.50711478823325,17,Illinois,True,0.8922018348623854,0.9346330275229358,0.0424311926605504,True,True,Both LST and HI hotspot,False,34.83932926087561,21.492472543578238,0.125
1320728,0,031,S,17031740300,1400000US17031740300,+41.6950694,-087.7107233,G5020,7403,Census Tract 7403,17,740300,True,chicago,Great Lakes / large grid city,Chicago,21.730146980285614,True,35.14300075585794,17,Illinois,True,0.8256880733944955,0.9346330275229358,0.1089449541284403,True,True,Both LST and HI hotspot,False,34.83932926087561,21.492472543578238,0.125
2838804,0,031,S,17031740400,1400000US17031740400,+41.6872391,-087.7193158,G5020,7404,Census Tract 7404,17,740400,True,chicago,Great Lakes / large grid city,Chicago,21.730146980285614,True,34.17099286987526,17,Illinois,True,0.5986238532110092,0.9346330275229358,0.33600917431192656,False,True,HI-only hotspot,True,34.83932926087561,21.492472543578238,0.125
319368,0,031,S,17031381800,1400000US17031381800,+41.8038481,-087.6211978,G5020,3818,Census Tract 3818,17,381800,True,chicago,Great Lakes / large grid city,Chicago,21.107186792898975,True,33.307250000000025,17,Illinois,True,0.33371559633027525,0.13990825688073394,-0.19380733944954132,False,False,Neither hotspot,False,34.83932926087561,21.492472543578238,0.125
172690,0,031,S,17031381900,1400000US17031381900,+41.8039557,-087.6138885,G5020,3819,Census Tract 3819,17,381900,True,chicago,Great Lakes / large grid city,Chicago,21.107186792898975,True,32.7311728395062,17,Illinois,True,0.25688073394495414,0.13990825688073394,-0.1169724770642202,False,False,Neither hotspot,False,34.83932926087561,21.492472543578238,0.125
482752,360058,031,S,17031390100,1400000US17031390100,+41.8135545,-087.5905449,G5020,3901,Census Tract 3901,17,390100,True,chicago,Great Lakes / large grid city,Chicago,21.107186792898975,True,30.201315789473696,17,Illinois,True,0.06880733944954129,0.13990825688073394,0.07110091743119265,False,False,Neither hotspot,False,34.83932926087561,21.492472543578238,0.125
303791,0,031,S,17031390200,1400000US17031390200,+41.8130410,-087.5994765,G5020,3902,Census Tract 3902,17,390200,True,chicago,Great Lakes / large grid city,Chicago,21.107186792898975,True,30.360000000000014,17,Illinois,True,0.0779816513761468,0.13990825688073394,0.061926605504587146,False,False,Neither hotspot,False,34.83932926087561,21.492472543578238,0.125
327051,0,031,S,17031390300,1400000US17031390300,+41.8132006,-087.6042089,G5020,3903,Census Tract 3903,17,390300,True,chicago,Great Lakes / large grid city,Chicago,21.107186792898975,True,31.2970226537217,17,Illinois,True,0.12958715596330275,0.13990825688073394,0.010321100917431186,False,False,Neither hotspot,False,34.83932926087561,21.492472543578238,0.125
326306,0,031,S,17031390400,1400000US17031390400,+41.8059243,-087.6040582,G5020,3904,Census Tract 3904,17,390400,True,chicago,Great Lakes / large grid city,Chicago,21.107186792898975,True,31.343777777777813,17,Illinois,True,0.13188073394495411,0.13990825688073394,0.008027522935779824,False,False,Neither hotspot,False,34.83932926087561,21.492472543578238,0.125
326519,0,031,S,17031390500,1400000US17031390500,+41.8059781,-087.5991987,G5020,3905,Census Tract 3905,17,390500,True,chicago,Great Lakes / large grid city,Chicago,21.107186792898975,True,30.494972222222238,17,Illinois,True,0.08371559633027523,0.13990825688073394,0.05619266055045871,False,False,Neither hotspot,False,34.83932926087561,21.492472543578238,0.125
